candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,mode,throughput_fps,pipeline_throughput_fps,mean_total_latency_ms,measured_cycle_ms,stage_mean_ms,stage_times_ms,stage_set_mean_ms,stage_run_mean_ms,stage_get_mean_ms,bottleneck_stage,stage_imbalance_ms,raw_outputs,stage_raw_outputs,split_boundary_diagnostics,result_jsonl,log,raw_gate_passed,raw_mismatch_summary,correctness,detection_summary,detection_gate_passed,passes_correctness_gate,correctness_policy,run_kind
yolo_pool1_to_dual_pre18_14,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,330.4915714322989,3.0257957734478858,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,ok,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_balanced_pool1_pre18_14/packages/yolo_pool1_to_dual_pre18_14,serial,2.039462901489661,,490.325173,490.325173,"[110.467405, 160.124786, 219.52686549999999]","[110.467405, 160.124786, 219.52686549999999]","[1.479495, 4.587721500000001, 0.566736]","[108.33216300000001, 152.05958049999998, 218.51714449999997]","[0.655747, 3.4774839999999996, 0.442985]",2,59.402079499999985,"[{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '4b181980c0c259c5', 'min': -1.690734386, 'max': 1.542059183, 'mean': 0.021715879, 'sum': 3743.383304347}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': 'ec0ca3a99cf64eeb', 'min': -1.512302876, 'max': 1.179515719, 'mean': 0.019097297, 'sum': 822.998016218}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]","[{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 32, 104, 104], 'dtype': 'float32', 'size': 346112, 'nbytes': 1384448, 'fnv1a64': 'd04bb90b6a171f94', 'min': -5.474978447, 'max': 23.534864426, 'mean': 0.948156469, 'sum': 328168.331691308}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '7f78a3aa3ff9fa6f', 'min': -2.048437595, 'max': 16.53125, 'mean': -0.030636776, 'sum': -5301.877878526}, {'index': 1, 'shape': [1, 128, 13, 13], 'dtype': 'float32', 'size': 21632, 'nbytes': 86528, 'fnv1a64': '94bdf6f847e431bb', 'min': -0.736718774, 'max': 8.265625, 'mean': 0.462866427, 'sum': 10012.726554345}, {'index': 2, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'a361f8a00ed780ca', 'min': -0.862500012, 'max': 7.7265625, 'mean': 0.477369681, 'sum': 41305.843721999}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '4b181980c0c259c5', 'min': -1.690734386, 'max': 1.542059183, 'mean': 0.021715879, 'sum': 3743.383304347}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': 'ec0ca3a99cf64eeb', 'min': -1.512302876, 'max': 1.179515719, 'mean': 0.019097297, 'sum': 822.998016218}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]","{'candidate_id': 'yolo_pool1_to_dual_pre18_14', 'start_name': 'pool1', 'end_name': 'dual_pre18_14', 'end_output_names': ['route23', 'small42', 'big64'], 'stage_count': 3, 'stage_raw_outputs_available': True, 'stage_raw_outputs': [{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 32, 104, 104], 'dtype': 'float32', 'size': 346112, 'nbytes': 1384448, 'fnv1a64': 'd04bb90b6a171f94', 'min': -5.474978447, 'max': 23.534864426, 'mean': 0.948156469, 'sum': 328168.331691308}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '7f78a3aa3ff9fa6f', 'min': -2.048437595, 'max': 16.53125, 'mean': -0.030636776, 'sum': -5301.877878526}, {'index': 1, 'shape': [1, 128, 13, 13], 'dtype': 'float32', 'size': 21632, 'nbytes': 86528, 'fnv1a64': '94bdf6f847e431bb', 'min': -0.736718774, 'max': 8.265625, 'mean': 0.462866427, 'sum': 10012.726554345}, {'index': 2, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'a361f8a00ed780ca', 'min': -0.862500012, 'max': 7.7265625, 'mean': 0.477369681, 'sum': 41305.843721999}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '4b181980c0c259c5', 'min': -1.690734386, 'max': 1.542059183, 'mean': 0.021715879, 'sum': 3743.383304347}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': 'ec0ca3a99cf64eeb', 'min': -1.512302876, 'max': 1.179515719, 'mean': 0.019097297, 'sum': 822.998016218}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]}",vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_balanced_pool1_pre18_14/yolo_pool1_to_dual_pre18_14/native_serial_result.jsonl,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_balanced_pool1_pre18_14/yolo_pool1_to_dual_pre18_14/serial.log,False,"{'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5200830395587006, 'max_sum_abs_delta': 89651.914554347, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5200830395587006, 'sum_abs_delta': 89651.914554347, 'sum_rel_delta': 1.0435740577784234, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.00019773979275512776, 'sum_abs_delta': 8.521576067156275, 'sum_rel_delta': 0.010248196369898568, 'passes': False}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}","{'raw_output_gate': {'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5200830395587006, 'max_sum_abs_delta': 89651.914554347, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5200830395587006, 'sum_abs_delta': 89651.914554347, 'sum_rel_delta': 1.0435740577784234, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.00019773979275512776, 'sum_abs_delta': 8.521576067156275, 'sum_rel_delta': 0.010248196369898568, 'passes': False}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}, 'detection_gate': {'passes_detection_gate': True, 'reference_detection_count': 3, 'candidate_detection_count': 5, 'compared_topk': 3, 'rows': [{'rank': 0, 'ref_class_id': 0, 'candidate_rank': 0, 'candidate_class_id': 0, 'class_match': True, 'iou': 0.8754563894523326, 'score_delta': 0.042338788509368896, 'passes': True}, {'rank': 1, 'ref_class_id': 16, 'candidate_rank': 2, 'candidate_class_id': 16, 'class_match': True, 'iou': 0.5260103626943006, 'score_delta': 0.10094434022903442, 'passes': True}, {'rank': 2, 'ref_class_id': 17, 'candidate_rank': 3, 'candidate_class_id': 17, 'class_match': True, 'iou': 0.8823012736056214, 'score_delta': 0.04721921682357788, 'passes': True}]}}","{'threshold': 0.56, 'nms_threshold': 0.45, 'image_shape_hwc': [416, 416, 3], 'net_shape_hw': [416, 416], 'detection_count': 5, 'top_detections': [{'class_id': 0, 'class_name': 'person', 'score': 0.919562041759491, 'objectness': 0.9198002815246582, 'left': 195, 'top': 118, 'right': 273, 'bottom': 367, 'labels': ['person 0.9196']}, {'class_id': 16, 'class_name': 'dog', 'score': 0.9148906469345093, 'objectness': 0.9157084226608276, 'left': 110, 'top': 278, 'right': 167, 'bottom': 329, 'labels': ['dog 0.9149']}, {'class_id': 16, 'class_name': 'dog', 'score': 0.8101768493652344, 'objectness': 0.8168538808822632, 'left': 76, 'top': 265, 'right': 199, 'bottom': 346, 'labels': ['dog 0.8102']}, {'class_id': 17, 'class_name': 'horse', 'score': 0.7571994662284851, 'objectness': 0.8977380394935608, 'left': 403, 'top': 133, 'right': 609, 'bottom': 329, 'labels': ['horse 0.7572']}, {'class_id': 0, 'class_name': 'person', 'score': 0.7096788883209229, 'objectness': 0.7106896638870239, 'left': 212, 'top': 133, 'right': 249, 'bottom': 327, 'labels': ['person 0.7097']}]}",True,True,detection_gate,serial_smoke
