scheme_name,alias_scheme_name,candidate_id,status,stage_count,stage_devices,selection_bucket,selection_reason,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,theory_effective_device_pattern,theory_corrected_cycle_ms,theory_corrected_fps,theory_predicted_cycle_ms,theory_predicted_fps,theory_residual_ms,theory_max_cpu_stage_ms,theory_tail_cpu_ms,theory_vta_total_occupied_ms,theory_vta_compute_submit_ms,theory_vta_dma_ms,theory_boundary_ms,theory_dma_fragmentation_penalty_ms,theory_sram_spill_penalty_ms,theory_cpu_tail_penalty_ms,theory_small_island_penalty_ms,theory_effective_segment_penalty_ms,theory_vta_island_lengths,theory_single_unit_vta_island_count,theory_hard_reject,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,boundary_count,build_failed_stage,hard_reject,reject_reasons,stage0_device,stage0_gops_est,stage0_name,stage0_static_ms_est,stage0_threads,stage1_device,stage1_gops_est,stage1_name,stage1_static_ms_est,stage1_threads,stage2_device,stage2_gops_est,stage2_name,stage2_static_ms_est,stage2_threads,stage3_device,stage3_gops_est,stage3_name,stage3_static_ms_est,stage3_threads,stage4_device,stage4_gops_est,stage4_name,stage4_static_ms_est,stage4_threads,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,stage5_device,stage5_gops_est,stage5_name,stage5_static_ms_est,stage5_threads
islands_3_5__10_18,,islands_3_5__10_18,buildable,5,cpu/vta/cpu/vta/cpu,theory_residual,theory score plus warm100 residual correction,1.177425408,2.454057984,3.631483392,38.28125,38.28125,7.037353515625,9.5703125,38.28125,0.013694396234041036,2609152,169.98160000000004,5.882989688295673,187.6224503962341,cpu/vta/cpu/vta/cpu,155.06393439623406,6.448952839315332,190.06393439623406,5.261387454577569,-35.0,169.98160000000004,0.237408,170.840096,166.51089066666665,4.329205333333333,1.7394346666666667,0.013694396234041036,0.0,0.0,6.0,8.0,"3,9",0,False,"{""bottleneck_stage"": ""stage2_cpu"", ""boundary_bytes"": 2609152, ""boundary_penalty_ms"": 1.7394346666666667, ""dma_bytes"": 5383808, ""dma_call_count_est"": 18, ""dma_fragmentation_penalty_ms"": 0.013694396234041036, ""imbalance_penalty_ms"": 15.88772133333335, ""pipeline_cycle_ms"": 169.98160000000004, ""score_ms"": 187.6224503962341, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 7.037353515625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 0.809639936, ""compute_ops_est"": 809639936, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 0.33111572265625, ""proxy_cost_est"": 1804744, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}], ""static_dma_bytes_est"": 1679744, ""static_dma_call_count_est"": 5, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}], ""static_ms_est"": 64.40938133333334, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 5, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 62.99955200000001, ""static_vta_dma_ms_est"": 1.3098293333333335, ""threads"": 1, ""tile_input_load_bytes_est"": 1003520, ""tile_output_store_bytes_est"": 602112, ""tile_weight_load_bytes_est"": 74112, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd""]}, {""compute_gops_est"": 0.47566848, ""compute_ops_est"": 475668480, ""cpu_raw_cost_est"": 1472632, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 1472632, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 2.8, ""ms"": 0.14336000000000002, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 2.8, ""ms"": 165.15072, ""ops"": 462422016}, {""bucket"": ""skip_proj_1x1_conv"", ""gops"": 2.8, ""ms"": 4.5875200000000005, ""ops"": 12845056}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 169.98160000000004, ""static_run_ms_est"": 169.88160000000002, ""static_set_input_ms_est"": 0.05, ""threads"": 1, ""unit_names"": [""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail""]}, {""compute_gops_est"": 1.644418048, ""compute_ops_est"": 1644418048, ""device"": ""vta"", ""index"": 3, ""name"": ""stage3_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 19.140625, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 7.037353515625, ""proxy_cost_est"": 4029064, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer4_block1_main_preadd""}], ""static_dma_bytes_est"": 3704064, ""static_dma_call_count_est"": 13, ""static_dma_parts"": [{""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 1255936, ""calls_est"": 2, ""dma_ms"": 0.8372906666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer4_block1_main_preadd""}], ""static_ms_est"": 106.43071466666665, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 13, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 103.31133866666666, ""static_vta_dma_ms_est"": 3.019376, ""threads"": 1, ""tile_input_load_bytes_est"": 652288, ""tile_output_store_bytes_est"": 426496, ""tile_weight_load_bytes_est"": 2625280, ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd""]}, {""compute_gops_est"": 0.001099264, ""compute_ops_est"": 1099264, ""cpu_raw_cost_est"": 280199, ""cpu_tail_penalty"": 133581, ""device"": ""cpu"", ""index"": 4, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 70050, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.006272000000000001, ""ops"": 50176}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 0.237408, ""static_run_ms_est"": 0.137408, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",1.7394346666666667,15.88772133333335,0.0,0.013694396234041036,0.9986033311840812,stage2_cpu,True,False,,,,,,2,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj layer4_block0_add_relu_tail layer4_block1_main_preadd,4,,False,,cpu,0.700657664,stage0_cpu,109.57775999999998,3,vta,0.809639936,stage1_vta,64.40938133333334,1,cpu,0.47566848,stage2_cpu,169.98160000000004,1,vta,1.644418048,stage3_vta,106.43071466666665,1,cpu,0.001099264,stage4_cpu,0.237408,4,"3,1,1,1,4",299100.44444444444,5383808,727552,187.6224503962341,627200,187622450,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 0.809639936, ""ms_est"": 64.40938133333334, ""name"": ""stage1_vta"", ""proxy_cost_est"": 1804744, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.47566848, ""ms_est"": 169.98160000000004, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 1472632, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 1.644418048, ""ms_est"": 106.43071466666665, ""name"": ""stage3_vta"", ""proxy_cost_est"": 4029064, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.001099264, ""ms_est"": 0.237408, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 70050, ""threads"": 4}]",18,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 5, ""end_unit"": ""layer2_block0_main_preadd"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd""]}, {""end_idx"": 18, ""end_unit"": ""layer4_block1_main_preadd"", ""start_idx"": 10, ""start_unit"": ""layer3_block0_main_preadd"", ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd""]}]",,,,,
