candidate_id,start_name,end_name,end_output_names,needs_route_input,islands,island_count,stage_plan,stage_count,stage_devices,cpu_prefix_convs,cpu_tail_convs,cpu_stage_convs,vta_stage_convs,vta_convs,boundary_points,boundary_conv_outputs,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage_cpu_ms_est,stage_vta_ms_est,total_vta_occupied_ms_est,boundary_bytes_est,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,mode,throughput_fps,pipeline_throughput_fps,mean_total_latency_ms,measured_cycle_ms,stage_mean_ms,stage_times_ms,stage_set_mean_ms,stage_run_mean_ms,stage_get_mean_ms,bottleneck_stage,stage_imbalance_ms,raw_outputs,stage_raw_outputs,split_boundary_diagnostics,result_jsonl,log,raw_gate_passed,raw_mismatch_summary,raw_sanity_passed,correctness,detection_summary,detection_gate_passed,passes_correctness_gate,correctness_policy,run_kind
yolo_multi_pool2_logits,pool2,logits,"['small_logits51', 'big_logits66']",False,"[{'start_point_idx': 3, 'end_point_idx': 11, 'start_name': 'pool2', 'end_name': 'logits', 'vta_convs': [3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}]",1,"[{'device': 'cpu', 'input_point': 'data', 'output_point': 'pool2', 'convs': [0, 1, 2]}, {'device': 'vta', 'input_point': 'pool2', 'output_point': 'logits', 'convs': [3, 4, 5, 6, 7, 8, 9, 10, 11, 12]}, {'device': 'cpu', 'input_point': 'logits', 'output_point': 'output', 'convs': [], 'is_tail': True}]",3.0,cpu/vta/cpu,"[0, 1, 2]",[],"[[0, 1, 2], []]","[[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[3, 11]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",144.31248,1.6503618181818183,2.4205306666666666,0.08,0.0,0.0,3.0,0.0,1.0,0.0,"[143.47915636363638, 0.0]",[144.31248],144.31248,3630796,0.41666181818180803,148.65420266666666,478.26289816670027,231.05637654167506,4.327948074696967,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;logits_boundary_experimental;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:small_logits51;vta_to_cpu_boundary_requires_unpack_dequant:big_logits66,ok,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/packages/yolo_multi_pool2_logits,serial,2.868405853515094,,348.6257005,348.6257005,"[169.2171725, 173.6593015, 5.548165]","[169.2171725, 173.6593015, 5.548165]","[1.558786, 2.325278, 0.422254]","[167.33373799999998, 168.667762, 4.704212]","[0.3246485, 2.6662615, 0.42169900000000005]",1,4.442128999999994,"[{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': 'e57a9cc7e47f44b4', 'min': -1.6171875, 'max': 1.6171875, 'mean': 0.022457723, 'sum': 3871.262323365}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '3e744a69ae7bdb87', 'min': -1.6171875, 'max': 1.2578125, 'mean': 0.019950783, 'sum': 859.77900036}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]","[{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 64, 52, 52], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': 'f88f03b0b58107e1', 'min': -2.607477903, 'max': 27.775560379, 'mean': 0.858240633, 'sum': 148523.691036523}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '15c61c8c97e78935', 'min': -22.640625, 'max': 6.6484375, 'mean': -7.220873216, 'sum': -1244734.125}, {'index': 1, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '42858c36185ebe9b', 'min': -22.8203125, 'max': 8.0859375, 'mean': -7.038959167, 'sum': -303343.9453125}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': 'e57a9cc7e47f44b4', 'min': -1.6171875, 'max': 1.6171875, 'mean': 0.022457723, 'sum': 3871.262323365}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '3e744a69ae7bdb87', 'min': -1.6171875, 'max': 1.2578125, 'mean': 0.019950783, 'sum': 859.77900036}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]","{'candidate_id': 'yolo_multi_pool2_logits', 'start_name': 'pool2', 'end_name': 'logits', 'end_output_names': ['small_logits51', 'big_logits66'], 'stage_count': 3, 'stage_raw_outputs_available': True, 'stage_raw_outputs': [{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 64, 52, 52], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': 'f88f03b0b58107e1', 'min': -2.607477903, 'max': 27.775560379, 'mean': 0.858240633, 'sum': 148523.691036523}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '15c61c8c97e78935', 'min': -22.640625, 'max': 6.6484375, 'mean': -7.220873216, 'sum': -1244734.125}, {'index': 1, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '42858c36185ebe9b', 'min': -22.8203125, 'max': 8.0859375, 'mean': -7.038959167, 'sum': -303343.9453125}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': 'e57a9cc7e47f44b4', 'min': -1.6171875, 'max': 1.6171875, 'mean': 0.022457723, 'sum': 3871.262323365}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '3e744a69ae7bdb87', 'min': -1.6171875, 'max': 1.2578125, 'mean': 0.019950783, 'sum': 859.77900036}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]}",vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/yolo_multi_pool2_logits/native_serial_result.jsonl,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_yolo_multisplit100/yolo_multi_pool2_logits/serial.log,False,"{'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5208248835587006, 'max_sum_abs_delta': 89779.793573365, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5208248835587006, 'sum_abs_delta': 89779.793573365, 'sum_rel_delta': 1.04506260632136, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0006557462072448728, 'sum_abs_delta': 28.259408074843805, 'sum_rel_delta': 0.03398525823929437, 'passes': False}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}",True,"{'raw_output_gate': {'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5208248835587006, 'max_sum_abs_delta': 89779.793573365, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5208248835587006, 'sum_abs_delta': 89779.793573365, 'sum_rel_delta': 1.04506260632136, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0006557462072448728, 'sum_abs_delta': 28.259408074843805, 'sum_rel_delta': 0.03398525823929437, 'passes': False}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}, 'raw_sanity_gate': {'passes_raw_sanity_gate': True, 'output_count_match': True, 'shape_dtype_ok': True, 'max_mean_abs_delta': 0.5208248835587006, 'max_sum_rel_delta': 1.04506260632136, 'max_mean_abs_delta_limit': 2.0, 'max_sum_rel_delta_limit': 5.0}, 'detection_gate': {'passes_detection_gate': True, 'reference_detection_count': 3, 'candidate_detection_count': 5, 'compared_topk': 3, 'rows': [{'rank': 0, 'ref_class_id': 0, 'candidate_rank': 1, 'candidate_class_id': 0, 'class_match': True, 'iou': 0.9651162790697675, 'score_delta': 0.03695547580718994, 'passes': True}, {'rank': 1, 'ref_class_id': 16, 'candidate_rank': 2, 'candidate_class_id': 16, 'class_match': True, 'iou': 0.6360141473166231, 'score_delta': 0.058918535709381104, 'passes': True}, {'rank': 2, 'ref_class_id': 17, 'candidate_rank': 3, 'candidate_class_id': 17, 'class_match': True, 'iou': 1.0, 'score_delta': 0.05879557132720947, 'passes': True}]}}","{'threshold': 0.56, 'nms_threshold': 0.45, 'image_shape_hwc': [416, 416, 3], 'net_shape_hw': [416, 416], 'detection_count': 5, 'top_detections': [{'class_id': 16, 'class_name': 'dog', 'score': 0.9355369806289673, 'objectness': 0.9367494583129883, 'left': 110, 'top': 279, 'right': 167, 'bottom': 331, 'labels': ['dog 0.9355']}, {'class_id': 0, 'class_name': 'person', 'score': 0.9249453544616699, 'objectness': 0.9252300262451172, 'left': 194, 'top': 111, 'right': 278, 'bottom': 372, 'labels': ['person 0.9249']}, {'class_id': 16, 'class_name': 'dog', 'score': 0.8522026538848877, 'objectness': 0.8577680587768555, 'left': 84, 'top': 262, 'right': 188, 'bottom': 350, 'labels': ['dog 0.8522']}, {'class_id': 17, 'class_name': 'horse', 'score': 0.7687758207321167, 'objectness': 0.896251380443573, 'left': 404, 'top': 122, 'right': 612, 'bottom': 340, 'labels': ['horse 0.7688']}, {'class_id': 0, 'class_name': 'person', 'score': 0.7451732158660889, 'objectness': 0.7461389899253845, 'left': 214, 'top': 137, 'right': 247, 'bottom': 321, 'labels': ['person 0.7452']}]}",True,True,detection_gate,serial_smoke
