scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,passes_correctness_gate,top1_match,rpc_baseline_checked,passes_rpc_baseline,correctness_policy,correctness_relaxed,correctness_gate_reason,baseline_top1,native_top1,pipeline_throughput_fps,steady_state_stage_fps,serial_throughput_fps,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,stage_balance_imbalance_ratio,stage_balance_bottleneck,stage_balance_bottleneck_device,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,cpu_shared_achieved_gops,vta_stage_achieved_gops,ps_pl_total_bw_gbps,ps_pl_total_dma_bytes,vta_device_wait_ms,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,dma_avg_bytes_per_call,dma_fragmentation_score,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,output_dir,boundary_count,cpu_shared_run_ms,dma_load_calls,dma_padded_call_ratio,dma_small_call_ratio,dma_store_calls,dma_strided_call_ratio,dma_thin_shape_call_ratio,dma_total_calls,flush_cache_ms,hard_reject,invalidate_cache_ms,manifest_scheme,manifest_stage_count,pipeline_stage0_interval_ms,pipeline_total_latency_avg_ms,pipeline_total_latency_std_ms,poll_label,poll_sleep_ns,ps_pl_load_bw_gbps,ps_pl_load_bytes,ps_pl_store_bw_gbps,ps_pl_store_bytes,reject_reasons,runs,serial_vta_device_wait_ms,skip_first,stage0_achieved_gops,stage0_device,stage0_gops_est,stage0_ms,stage0_name,stage0_run_ms,stage0_static_ms_est,stage0_threads,stage1_achieved_gops,stage1_device,stage1_gops_est,stage1_ms,stage1_name,stage1_run_ms,stage1_static_ms_est,stage1_threads,stage2_achieved_gops,stage2_device,stage2_gops_est,stage2_ms,stage2_name,stage2_run_ms,stage2_static_ms_est,stage2_threads,stage3_achieved_gops,stage3_device,stage3_gops_est,stage3_ms,stage3_name,stage3_run_ms,stage3_static_ms_est,stage3_threads,stage4_achieved_gops,stage4_device,stage4_gops_est,stage4_ms,stage4_name,stage4_run_ms,stage4_static_ms_est,stage4_threads,stage_ms_summary,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,vta_run_ms,build_failed_stage,stage5_device,stage5_gops_est,stage5_name,stage5_static_ms_est,stage5_threads,stage6_device,stage6_gops_est,stage6_name,stage6_static_ms_est,stage6_threads
islands_3_8__10_19,,islands_3_8__10_19,ok,default,True,prewarm,prewarmed,True,True,True,True,cat_equivalent,True,cat_equivalent,282,285,10.24171885519262,10.957512320103149,5.837682770421667,5,cpu/vta/cpu/vta/cpu,"3,1,1,1,4",calibrated_score_top,top calibrated score,0.9852640222423062,stage0_cpu,cpu,0.701907456,2.929575936,3.631483392,7.24538906514458,35.67115472505639,2.0730739663367044,362567680.0,1399.15,38.28125,38.28125,7.037353515625,9.5703125,38.28125,9268.089979550103,1.3047034764826175,0.015164001977913302,2107392,109.57775999999998,9.12593942420433,111.77296666864456,"{""bottleneck_stage"": ""stage0_cpu"", ""boundary_bytes"": 2107392, ""boundary_penalty_ms"": 1.404928, ""dma_bytes"": 6212608, ""dma_call_count_est"": 23, ""dma_fragmentation_penalty_ms"": 0.015164001977913302, ""imbalance_penalty_ms"": 0.7751146666666671, ""pipeline_cycle_ms"": 109.57775999999998, ""score_ms"": 111.77296666864456, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 7.037353515625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 1.285107712, ""compute_ops_est"": 1285107712, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 0.44097900390625, ""proxy_cost_est"": 2683368, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer2_block1_main_preadd""}], ""static_dma_bytes_est"": 2458368, ""static_dma_call_count_est"": 9, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 375040, ""calls_est"": 2, ""dma_ms"": 0.2500266666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer2_block1_main_preadd""}], ""static_ms_est"": 107.41448533333333, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 9, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 105.37557333333334, ""static_vta_dma_ms_est"": 1.9389120000000002, ""threads"": 1, ""tile_input_load_bytes_est"": 1404928, ""tile_output_store_bytes_est"": 903168, ""tile_weight_load_bytes_est"": 150272, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd""]}, {""compute_gops_est"": 0.000200704, ""compute_ops_est"": 200704, ""cpu_raw_cost_est"": 263424, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 263424, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 2.8, ""ms"": 0.07168000000000001, ""ops"": 200704}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 0.17168, ""static_run_ms_est"": 0.07168000000000001, ""static_set_input_ms_est"": 0.05, ""threads"": 1, ""unit_names"": [""layer2_block1_add_relu_tail""]}, {""compute_gops_est"": 1.644468224, ""compute_ops_est"": 1644468224, ""device"": ""vta"", ""index"": 3, ""name"": ""stage3_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 19.140625, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 7.037353515625, ""proxy_cost_est"": 4104240, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer4_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block1_add_relu_tail""}], ""static_dma_bytes_est"": 3754240, ""static_dma_call_count_est"": 14, ""static_dma_parts"": [{""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 1255936, ""calls_est"": 2, ""dma_ms"": 0.8372906666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer4_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block1_add_relu_tail""}], ""static_ms_est"": 106.47730133333332, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 14, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 103.31447466666665, ""static_vta_dma_ms_est"": 3.0628266666666666, ""threads"": 1, ""tile_input_load_bytes_est"": 677376, ""tile_output_store_bytes_est"": 451584, ""tile_weight_load_bytes_est"": 2625280, ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd"", ""layer4_block1_add_relu_tail""]}, {""compute_gops_est"": 0.001049088, ""compute_ops_est"": 1049088, ""cpu_raw_cost_est"": 135316, ""cpu_tail_penalty"": 61140, ""device"": ""cpu"", ""index"": 4, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 33829, ""static_compute_parts"": [{""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 0.231136, ""static_run_ms_est"": 0.131136, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",1.404928,0.7751146666666671,0.0,0.015164001977913302,0.9984332587196526,stage0_cpu,,,,,,,,2,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer2_block0_add_relu_tail layer2_block1_main_preadd layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj layer4_block0_add_relu_tail layer4_block1_main_preadd layer4_block1_add_relu_tail,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260507_v23_warm100/batch004/islands_3_8__10_19_threads_3_1_1_1_4_poll_poll_1us_default,4,96.87643405882353,37160.0,0.40081799591002043,0.3118609406952965,1960.0,0.5357873210633947,0.11247443762781185,39120.0,0.0,False,0.0,islands_3_8__10_19,5,92.28893994117647,474.12079705882354,11.473313699734591,poll_1us,1000,1.9267579316013292,336977920.0,0.14631603473537505,25589760.0,,20,1380.04,3,7.791606944455314,cpu,0.700657664,91.26159029411764,stage0_cpu,89.92466752941176,109.57775999999998,3,31.278880935929767,vta,1.285107712,46.087301000000004,stage1_vta,41.085476,107.41448533333333,1,0.46325751018476846,cpu,0.000200704,1.3448287647058823,stage2_cpu,0.433245,0.17168,1,40.06809919490524,vta,1.644468224,42.62000923529412,stage3_vta,41.04183270588235,106.47730133333332,1,0.16093956202591087,cpu,0.001049088,6.606708411764706,stage4_cpu,6.518521529411765,0.231136,4,"[{""achieved_gops"": 7.791606944455314, ""device"": ""cpu"", ""gops_est"": 0.700657664, ""index"": 0, ""ms"": 91.26159029411764, ""name"": ""stage0_cpu"", ""run_ms"": 89.92466752941176}, {""achieved_gops"": 31.278880935929767, ""device"": ""vta"", ""gops_est"": 1.285107712, ""index"": 1, ""ms"": 46.087301000000004, ""name"": ""stage1_vta"", ""run_ms"": 41.085476}, {""achieved_gops"": 0.46325751018476846, ""device"": ""cpu"", ""gops_est"": 0.000200704, ""index"": 2, ""ms"": 1.3448287647058823, ""name"": ""stage2_cpu"", ""run_ms"": 0.433245}, {""achieved_gops"": 40.06809919490524, ""device"": ""vta"", ""gops_est"": 1.644468224, ""index"": 3, ""ms"": 42.62000923529412, ""name"": ""stage3_vta"", ""run_ms"": 41.04183270588235}, {""achieved_gops"": 0.16093956202591087, ""device"": ""cpu"", ""gops_est"": 0.001049088, ""index"": 4, ""ms"": 6.606708411764706, ""name"": ""stage4_cpu"", ""run_ms"": 6.518521529411765}]","3,1,1,1,4",270113.39130434784,6212608,1053696,111.77296666864456,727552,111772966,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 1.285107712, ""ms_est"": 107.41448533333333, ""name"": ""stage1_vta"", ""proxy_cost_est"": 2683368, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.000200704, ""ms_est"": 0.17168, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 263424, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 1.644468224, ""ms_est"": 106.47730133333332, ""name"": ""stage3_vta"", ""proxy_cost_est"": 4104240, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.001049088, ""ms_est"": 0.231136, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 33829, ""threads"": 4}]",23,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 8, ""end_unit"": ""layer2_block1_main_preadd"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd""]}, {""end_idx"": 19, ""end_unit"": ""layer4_block1_add_relu_tail"", ""start_idx"": 10, ""start_unit"": ""layer3_block0_main_preadd"", ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd"", ""layer4_block1_add_relu_tail""]}]",82.12730870588234,,,,,,,,,,,
