candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,mode,throughput_fps,pipeline_throughput_fps,mean_total_latency_ms,measured_cycle_ms,stage_mean_ms,stage_times_ms,stage_set_mean_ms,stage_run_mean_ms,stage_get_mean_ms,bottleneck_stage,stage_imbalance_ms,raw_outputs,stage_raw_outputs,split_boundary_diagnostics,result_jsonl,log,raw_gate_passed,raw_mismatch_summary,correctness,detection_summary,detection_gate_passed,passes_correctness_gate,correctness_policy,run_kind
yolo_pool1_to_dual_pre_logits,pool1,dual_pre_logits,"['small_pre26', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 9, 11]","[10, 12]","[9, 11]",cpu/vta/cpu,70.04048290909091,215.29989585454547,340.02040519637256,152.635392,0.4719709090909091,0.692224,0.04,0.0,20.05876363636364,3.0,3.0,0.0,1.0,0.0,83.06688,153.1073629090909,20.05876363636364,1038336,258.95207412418495,3.8617184410750567,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:small_pre26;vta_to_cpu_boundary_requires_unpack_dequant:big64,ok,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_balanced_pool1/packages/yolo_pool1_to_dual_pre_logits,serial,2.842989379735981,,351.74243249999995,351.74243249999995,"[106.2211475, 195.6271415, 49.690037]","[106.2211475, 195.6271415, 49.690037]","[1.502625, 4.5321155, 0.547266]","[104.1062615, 187.891114, 48.671632]","[0.6122609999999999, 3.203912, 0.471139]",1,89.40599399999999,"[{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': 'c70b4366ebd8d506', 'min': -1.713057041, 'max': 1.556204319, 'mean': 0.02166165, 'sum': 3734.035290056}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': 'ec0ca3a99cf64eeb', 'min': -1.512302876, 'max': 1.179515719, 'mean': 0.019097297, 'sum': 822.998016218}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]","[{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 32, 104, 104], 'dtype': 'float32', 'size': 346112, 'nbytes': 1384448, 'fnv1a64': 'd04bb90b6a171f94', 'min': -5.474978447, 'max': 23.534864426, 'mean': 0.948156469, 'sum': 328168.331691308}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '6ba58b0e63f20b66', 'min': -1.006250024, 'max': 7.7265625, 'mean': 0.590913499, 'sum': 102261.126488818}, {'index': 1, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'a361f8a00ed780ca', 'min': -0.862500012, 'max': 7.7265625, 'mean': 0.477369681, 'sum': 41305.843721999}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': 'c70b4366ebd8d506', 'min': -1.713057041, 'max': 1.556204319, 'mean': 0.02166165, 'sum': 3734.035290056}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': 'ec0ca3a99cf64eeb', 'min': -1.512302876, 'max': 1.179515719, 'mean': 0.019097297, 'sum': 822.998016218}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]","{'candidate_id': 'yolo_pool1_to_dual_pre_logits', 'start_name': 'pool1', 'end_name': 'dual_pre_logits', 'end_output_names': ['small_pre26', 'big64'], 'stage_count': 3, 'stage_raw_outputs_available': True, 'stage_raw_outputs': [{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 32, 104, 104], 'dtype': 'float32', 'size': 346112, 'nbytes': 1384448, 'fnv1a64': 'd04bb90b6a171f94', 'min': -5.474978447, 'max': 23.534864426, 'mean': 0.948156469, 'sum': 328168.331691308}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '6ba58b0e63f20b66', 'min': -1.006250024, 'max': 7.7265625, 'mean': 0.590913499, 'sum': 102261.126488818}, {'index': 1, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'a361f8a00ed780ca', 'min': -0.862500012, 'max': 7.7265625, 'mean': 0.477369681, 'sum': 41305.843721999}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': 'c70b4366ebd8d506', 'min': -1.713057041, 'max': 1.556204319, 'mean': 0.02166165, 'sum': 3734.035290056}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': 'ec0ca3a99cf64eeb', 'min': -1.512302876, 'max': 1.179515719, 'mean': 0.019097297, 'sum': 822.998016218}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]}",vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_balanced_pool1/yolo_pool1_to_dual_pre_logits/native_serial_result.jsonl,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_balanced_pool1/yolo_pool1_to_dual_pre_logits/serial.log,False,"{'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5200288105587005, 'max_sum_abs_delta': 89642.566540056, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5200288105587005, 'sum_abs_delta': 89642.566540056, 'sum_rel_delta': 1.043465244204789, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.00019773979275512776, 'sum_abs_delta': 8.521576067156275, 'sum_rel_delta': 0.010248196369898568, 'passes': False}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}","{'raw_output_gate': {'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5200288105587005, 'max_sum_abs_delta': 89642.566540056, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5200288105587005, 'sum_abs_delta': 89642.566540056, 'sum_rel_delta': 1.043465244204789, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.00019773979275512776, 'sum_abs_delta': 8.521576067156275, 'sum_rel_delta': 0.010248196369898568, 'passes': False}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}, 'detection_gate': {'passes_detection_gate': True, 'reference_detection_count': 3, 'candidate_detection_count': 5, 'compared_topk': 3, 'rows': [{'rank': 0, 'ref_class_id': 0, 'candidate_rank': 1, 'candidate_class_id': 0, 'class_match': True, 'iou': 0.8754563894523326, 'score_delta': 0.042338788509368896, 'passes': True}, {'rank': 1, 'ref_class_id': 16, 'candidate_rank': 2, 'candidate_class_id': 16, 'class_match': True, 'iou': 0.5260103626943006, 'score_delta': 0.10094434022903442, 'passes': True}, {'rank': 2, 'ref_class_id': 17, 'candidate_rank': 3, 'candidate_class_id': 17, 'class_match': True, 'iou': 0.8823012736056214, 'score_delta': 0.04721921682357788, 'passes': True}]}}","{'threshold': 0.56, 'nms_threshold': 0.45, 'image_shape_hwc': [416, 416, 3], 'net_shape_hw': [416, 416], 'detection_count': 5, 'top_detections': [{'class_id': 16, 'class_name': 'dog', 'score': 0.923791766166687, 'objectness': 0.9246808886528015, 'left': 111, 'top': 279, 'right': 167, 'bottom': 329, 'labels': ['dog 0.9238']}, {'class_id': 0, 'class_name': 'person', 'score': 0.919562041759491, 'objectness': 0.9198002815246582, 'left': 195, 'top': 118, 'right': 273, 'bottom': 367, 'labels': ['person 0.9196']}, {'class_id': 16, 'class_name': 'dog', 'score': 0.8101768493652344, 'objectness': 0.8168538808822632, 'left': 76, 'top': 265, 'right': 199, 'bottom': 346, 'labels': ['dog 0.8102']}, {'class_id': 17, 'class_name': 'horse', 'score': 0.7571994662284851, 'objectness': 0.8977380394935608, 'left': 403, 'top': 133, 'right': 609, 'bottom': 329, 'labels': ['horse 0.7572']}, {'class_id': 0, 'class_name': 'person', 'score': 0.6785135269165039, 'objectness': 0.6795815825462341, 'left': 213, 'top': 131, 'right': 249, 'bottom': 328, 'labels': ['person 0.6785']}]}",True,True,detection_gate,serial_smoke
