scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,theory_effective_device_pattern,theory_corrected_cycle_ms,theory_corrected_fps,theory_predicted_cycle_ms,theory_predicted_fps,theory_residual_ms,theory_max_cpu_stage_ms,theory_tail_cpu_ms,theory_vta_total_occupied_ms,theory_vta_compute_submit_ms,theory_vta_dma_ms,theory_boundary_ms,theory_dma_fragmentation_penalty_ms,theory_sram_spill_penalty_ms,theory_cpu_tail_penalty_ms,theory_small_island_penalty_ms,theory_effective_segment_penalty_ms,theory_vta_island_lengths,theory_single_unit_vta_island_count,theory_hard_reject,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,vta_island_count,vta_unit_names,output_dir,boundary_count,hard_reject,poll_label,poll_sleep_ns,reject_reasons,stage0_device,stage0_gops_est,stage0_name,stage0_static_ms_est,stage0_threads,stage1_device,stage1_gops_est,stage1_name,stage1_static_ms_est,stage1_threads,stage2_device,stage2_gops_est,stage2_name,stage2_static_ms_est,stage2_threads,stage3_device,stage3_gops_est,stage3_name,stage3_static_ms_est,stage3_threads,stage4_device,stage4_gops_est,stage4_name,stage4_static_ms_est,stage4_threads,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands
islands_3_9__13_16,,islands_3_9__13_16,dry_run,default,True,prewarm,prewarmed,5,cpu/vta/cpu/vta/cpu,"3,1,1,1,4",candidate_prior_file,ordered by --candidate-prior-file,1.52399104,2.107492352,3.631483392,38.28125,38.28125,5.279541015625,9.5703125,38.28125,0.01515241195620006,1605632,128.58640000000003,7.776872204214441,134.92452174528958,,,,,,,,,,,,,,,,,,,,,"{""bottleneck_stage"": ""stage2_cpu"", ""boundary_bytes"": 1605632, ""boundary_penalty_ms"": 1.0704213333333334, ""dma_bytes"": 4325120, ""dma_call_count_est"": 16, ""dma_fragmentation_penalty_ms"": 0.01515241195620006, ""imbalance_penalty_ms"": 5.252548000000008, ""pipeline_cycle_ms"": 128.58640000000003, ""score_ms"": 134.92452174528958, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 5.279541015625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 1.285308416, ""compute_ops_est"": 1285308416, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 0.44097900390625, ""proxy_cost_est"": 2909072, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block1_add_relu_tail""}], ""static_dma_bytes_est"": 2659072, ""static_dma_call_count_est"": 10, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 375040, ""calls_est"": 2, ""dma_ms"": 0.2500266666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block1_add_relu_tail""}], ""static_ms_est"": 107.576208, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 10, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 105.39349333333334, ""static_vta_dma_ms_est"": 2.082714666666667, ""threads"": 1, ""tile_input_load_bytes_est"": 1505280, ""tile_output_store_bytes_est"": 1003520, ""tile_weight_load_bytes_est"": 150272, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail""]}, {""compute_gops_est"": 0.35976192, ""compute_ops_est"": 359761920, ""cpu_raw_cost_est"": 629600, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 629600, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 2.8, ""ms"": 0.035840000000000004, ""ops"": 100352}, {""bucket"": ""residual_3x3_conv"", ""gops"": 2.8, ""ms"": 123.86304, ""ops"": 346816512}, {""bucket"": ""skip_proj_1x1_conv"", ""gops"": 2.8, ""ms"": 4.5875200000000005, ""ops"": 12845056}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 128.58640000000003, ""static_run_ms_est"": 128.4864, ""static_set_input_ms_est"": 0.05, ""threads"": 1, ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail""]}, {""compute_gops_est"": 0.822183936, ""compute_ops_est"": 822183936, ""device"": ""vta"", ""index"": 3, ""name"": ""stage3_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 9.5703125, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 5.279541015625, ""proxy_cost_est"": 1816048, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}], ""static_dma_bytes_est"": 1666048, ""static_dma_call_count_est"": 6, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}], ""static_ms_est"": 53.1348, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 6, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 51.65410133333334, ""static_vta_dma_ms_est"": 1.3806986666666667, ""threads"": 1, ""tile_input_load_bytes_est"": 275968, ""tile_output_store_bytes_est"": 175616, ""tile_weight_load_bytes_est"": 1214464, ""unit_names"": [""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj""]}, {""compute_gops_est"": 0.463571456, ""compute_ops_est"": 463571456, ""cpu_raw_cost_est"": 1941152, ""cpu_tail_penalty"": 755909, ""device"": ""cpu"", ""index"": 4, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 485288, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.012544000000000001, ""ops"": 100352}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}, {""bucket"": ""residual_3x3_conv"", ""gops"": 8.0, ""ms"": 57.802752, ""ops"": 462422016}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 58.046431999999996, ""static_run_ms_est"": 57.946432, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd"", ""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",1.0704213333333334,5.252548000000008,0.0,0.01515241195620006,0.8331811656775769,stage2_cpu,2,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer2_block0_add_relu_tail layer2_block1_main_preadd layer2_block1_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260512_theory_build100_board_smoke/progress_smoke/islands_3_9__13_16_threads_3_1_1_1_4_poll_poll_1us_default,4,False,poll_1us,1000,,cpu,0.700657664,stage0_cpu,109.57775999999998,3,vta,1.285308416,stage1_vta,107.576208,1,cpu,0.35976192,stage2_cpu,128.58640000000003,1,vta,0.822183936,stage3_vta,53.1348,1,cpu,0.463571456,stage4_cpu,58.046431999999996,4,"3,1,1,1,4",270320.0,4325120,928256,134.92452174528958,602112,134924521,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 1.285308416, ""ms_est"": 107.576208, ""name"": ""stage1_vta"", ""proxy_cost_est"": 2909072, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.35976192, ""ms_est"": 128.58640000000003, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 629600, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 0.822183936, ""ms_est"": 53.1348, ""name"": ""stage3_vta"", ""proxy_cost_est"": 1816048, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.463571456, ""ms_est"": 58.046431999999996, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 485288, ""threads"": 4}]",16,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 9, ""end_unit"": ""layer2_block1_add_relu_tail"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail""]}, {""end_idx"": 16, ""end_unit"": ""layer4_block0_skip_proj"", ""start_idx"": 13, ""start_unit"": ""layer3_block1_main_preadd"", ""unit_names"": [""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj""]}]"
