scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,passes_correctness_gate,top1_match,rpc_baseline_checked,passes_rpc_baseline,correctness_policy,correctness_relaxed,correctness_gate_reason,baseline_top1,native_top1,pipeline_throughput_fps,steady_state_stage_fps,serial_throughput_fps,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,stage_balance_imbalance_ratio,stage_balance_bottleneck,stage_balance_bottleneck_device,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,cpu_shared_achieved_gops,vta_stage_achieved_gops,ps_pl_total_bw_gbps,ps_pl_total_dma_bytes,vta_device_wait_ms,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,dma_avg_bytes_per_call,dma_fragmentation_score,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,theory_effective_device_pattern,theory_corrected_cycle_ms,theory_corrected_fps,theory_predicted_cycle_ms,theory_predicted_fps,theory_residual_ms,theory_max_cpu_stage_ms,theory_tail_cpu_ms,theory_vta_total_occupied_ms,theory_vta_compute_submit_ms,theory_vta_dma_ms,theory_boundary_ms,theory_dma_fragmentation_penalty_ms,theory_sram_spill_penalty_ms,theory_cpu_tail_penalty_ms,theory_small_island_penalty_ms,theory_effective_segment_penalty_ms,theory_vta_island_lengths,theory_single_unit_vta_island_count,theory_hard_reject,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,output_dir,boundary_count,cpu_shared_run_ms,dma_load_calls,dma_padded_call_ratio,dma_small_call_ratio,dma_store_calls,dma_strided_call_ratio,dma_thin_shape_call_ratio,dma_total_calls,flush_cache_ms,hard_reject,invalidate_cache_ms,manifest_scheme,manifest_stage_count,pipeline_stage0_interval_ms,pipeline_total_latency_avg_ms,pipeline_total_latency_std_ms,poll_label,poll_sleep_ns,ps_pl_load_bw_gbps,ps_pl_load_bytes,ps_pl_store_bw_gbps,ps_pl_store_bytes,reject_reasons,runs,serial_vta_device_wait_ms,skip_first,stage0_achieved_gops,stage0_device,stage0_gops_est,stage0_ms,stage0_name,stage0_run_ms,stage0_static_ms_est,stage0_threads,stage1_achieved_gops,stage1_device,stage1_gops_est,stage1_ms,stage1_name,stage1_run_ms,stage1_static_ms_est,stage1_threads,stage2_achieved_gops,stage2_device,stage2_gops_est,stage2_ms,stage2_name,stage2_run_ms,stage2_static_ms_est,stage2_threads,stage3_achieved_gops,stage3_device,stage3_gops_est,stage3_ms,stage3_name,stage3_run_ms,stage3_static_ms_est,stage3_threads,stage4_achieved_gops,stage4_device,stage4_gops_est,stage4_ms,stage4_name,stage4_run_ms,stage4_static_ms_est,stage4_threads,stage5_achieved_gops,stage5_device,stage5_gops_est,stage5_ms,stage5_name,stage5_run_ms,stage5_static_ms_est,stage5_threads,stage_ms_summary,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,vta_run_ms,build_failed_stage
islands_3_6__10_12__13_18,,islands_3_6__10_12__13_18,ok,default,True,prewarm,prewarmed,True,True,True,True,cat_equivalent,False,exact_match,282,282,9.86754362599353,11.176691554134477,4.36104537469413,6,cpu/vta/cpu/vta/vta/cpu,"3,1,1,1,1,4",candidate_prior_file,ordered by --candidate-prior-file,0.9387131956806741,stage0_cpu,cpu,1.164580352,2.46690304,3.631483392,6.418514216567376,34.37700957540017,2.210977018821082,329512960.0,1192.28,38.28125,38.28125,7.037353515625,9.5703125,38.28125,9877.486810551558,1.3525179856115108,0.013930257068230766,2408448,165.39408000000003,6.046165618503394,189.78277359040163,,,,,,,,,,,,,,,,,,,,,"{""bottleneck_stage"": ""stage2_cpu"", ""boundary_bytes"": 2408448, ""boundary_penalty_ms"": 1.6056320000000002, ""dma_bytes"": 5586688, ""dma_call_count_est"": 19, ""dma_fragmentation_penalty_ms"": 0.013930257068230766, ""imbalance_penalty_ms"": 22.76913133333334, ""pipeline_cycle_ms"": 165.39408000000003, ""score_ms"": 189.78277359040163, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 7.037353515625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 0.822484992, ""compute_ops_est"": 822484992, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 0.33111572265625, ""proxy_cost_est"": 2032624, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}], ""static_dma_bytes_est"": 1882624, ""static_dma_call_count_est"": 6, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}], ""static_ms_est"": 65.695056, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 6, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 64.06997333333334, ""static_vta_dma_ms_est"": 1.5250826666666668, ""threads"": 1, ""tile_input_load_bytes_est"": 1103872, ""tile_output_store_bytes_est"": 702464, ""tile_weight_load_bytes_est"": 76288, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj""]}, {""compute_gops_est"": 0.462823424, ""compute_ops_est"": 462823424, ""cpu_raw_cost_est"": 962640, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 962640, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 2.8, ""ms"": 0.14336000000000002, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 2.8, ""ms"": 165.15072, ""ops"": 462422016}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 165.39408000000003, ""static_run_ms_est"": 165.29408, ""static_set_input_ms_est"": 0.05, ""threads"": 1, ""unit_names"": [""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail""]}, {""compute_gops_est"": 0.35976192, ""compute_ops_est"": 359761920, ""device"": ""vta"", ""index"": 3, ""name"": ""stage3_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 19.140625, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 1.3214111328125, ""proxy_cost_est"": 831904, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}], ""static_dma_bytes_est"": 731904, ""static_dma_call_count_est"": 4, ""static_dma_parts"": [{""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}], ""static_ms_est"": 23.590661333333337, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 4, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 22.752725333333334, ""static_vta_dma_ms_est"": 0.737936, ""threads"": 1, ""tile_input_load_bytes_est"": 301056, ""tile_output_store_bytes_est"": 200704, ""tile_weight_load_bytes_est"": 230144, ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail""]}, {""compute_gops_est"": 1.284656128, ""compute_ops_est"": 1284656128, ""device"": ""vta"", ""index"": 4, ""name"": ""stage4_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 9.5703125, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 7.037353515625, ""proxy_cost_est"": 3197160, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer4_block1_main_preadd""}], ""static_dma_bytes_est"": 2972160, ""static_dma_call_count_est"": 9, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 1255936, ""calls_est"": 2, ""dma_ms"": 0.8372906666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer4_block1_main_preadd""}], ""static_ms_est"": 82.94005333333334, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 9, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 80.55861333333334, ""static_vta_dma_ms_est"": 2.2814400000000004, ""threads"": 1, ""tile_input_load_bytes_est"": 351232, ""tile_output_store_bytes_est"": 225792, ""tile_weight_load_bytes_est"": 2395136, ""unit_names"": [""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd""]}, {""compute_gops_est"": 0.001099264, ""compute_ops_est"": 1099264, ""cpu_raw_cost_est"": 280199, ""cpu_tail_penalty"": 133581, ""device"": ""cpu"", ""index"": 5, ""name"": ""stage5_cpu"", ""proxy_cost_est"": 70050, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.006272000000000001, ""ops"": 50176}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 0.237408, ""static_run_ms_est"": 0.137408, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",1.6056320000000002,22.76913133333334,0.0,0.013930257068230766,0.9985645919128424,stage2_cpu,,,,,,,,3,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj layer4_block0_add_relu_tail layer4_block1_main_preadd,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260512_theory_build100_board/batch004/islands_3_6__10_12__13_18_threads_3_1_1_1_1_4_poll_poll_1us_default,5,181.44079964705884,31720.0,0.3932853717026379,0.35611510791366907,1640.0,0.5419664268585132,0.1223021582733813,33360.0,0.0,False,0.0,islands_3_6__10_12__13_18,6,89.16061452941176,583.0530192352941,20.569322206854093,poll_1us,1000,2.0662078035360825,307937280.0,0.14476921528500017,21575680.0,,20,1169.82,3,7.944126437018682,cpu,0.700657664,89.47191529411765,stage0_cpu,88.19820147058823,109.57775999999998,3,27.69329444643879,vta,0.822484992,34.80220076470588,stage1_vta,29.699788647058824,65.695056,1,5.265709063658669,cpu,0.462823424,88.87715752941176,stage2_cpu,87.89384647058823,165.39408000000003,1,33.67488131453307,vta,0.35976192,12.596570058823529,stage3_vta,10.683390882352942,23.590661333333337,1,40.942504336567794,vta,1.284656128,32.68727682352941,stage4_vta,31.377077411764706,82.94005333333334,1,0.20551785920275034,cpu,0.001099264,5.483447764705883,stage5_cpu,5.348751705882353,0.237408,4,"[{""achieved_gops"": 7.944126437018682, ""device"": ""cpu"", ""gops_est"": 0.700657664, ""index"": 0, ""ms"": 89.47191529411765, ""name"": ""stage0_cpu"", ""run_ms"": 88.19820147058823}, {""achieved_gops"": 27.69329444643879, ""device"": ""vta"", ""gops_est"": 0.822484992, ""index"": 1, ""ms"": 34.80220076470588, ""name"": ""stage1_vta"", ""run_ms"": 29.699788647058824}, {""achieved_gops"": 5.265709063658669, ""device"": ""cpu"", ""gops_est"": 0.462823424, ""index"": 2, ""ms"": 88.87715752941176, ""name"": ""stage2_cpu"", ""run_ms"": 87.89384647058823}, {""achieved_gops"": 33.67488131453307, ""device"": ""vta"", ""gops_est"": 0.35976192, ""index"": 3, ""ms"": 12.596570058823529, ""name"": ""stage3_vta"", ""run_ms"": 10.683390882352942}, {""achieved_gops"": 40.942504336567794, ""device"": ""vta"", ""gops_est"": 1.284656128, ""index"": 4, ""ms"": 32.68727682352941, ""name"": ""stage4_vta"", ""run_ms"": 31.377077411764706}, {""achieved_gops"": 0.20551785920275034, ""device"": ""cpu"", ""gops_est"": 0.001099264, ""index"": 5, ""ms"": 5.483447764705883, ""name"": ""stage5_cpu"", ""run_ms"": 5.348751705882353}]","3,1,1,1,1,4",294036.2105263158,5586688,777728,189.78277359040163,627200,189782773,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 0.822484992, ""ms_est"": 65.695056, ""name"": ""stage1_vta"", ""proxy_cost_est"": 2032624, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.462823424, ""ms_est"": 165.39408000000003, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 962640, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 0.35976192, ""ms_est"": 23.590661333333337, ""name"": ""stage3_vta"", ""proxy_cost_est"": 831904, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 1.284656128, ""ms_est"": 82.94005333333334, ""name"": ""stage4_vta"", ""proxy_cost_est"": 3197160, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.001099264, ""ms_est"": 0.237408, ""name"": ""stage5_cpu"", ""proxy_cost_est"": 70050, ""threads"": 4}]",19,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage4_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage4_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage4_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage4_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage4_vta"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage4_vta"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage5_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage5_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 6, ""end_unit"": ""layer2_block0_skip_proj"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj""]}, {""end_idx"": 12, ""end_unit"": ""layer3_block0_add_relu_tail"", ""start_idx"": 10, ""start_unit"": ""layer3_block0_main_preadd"", ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail""]}, {""end_idx"": 18, ""end_unit"": ""layer4_block1_main_preadd"", ""start_idx"": 13, ""start_unit"": ""layer3_block1_main_preadd"", ""unit_names"": [""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd""]}]",71.76025694117646,
