scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,passes_correctness_gate,top1_match,rpc_baseline_checked,passes_rpc_baseline,correctness_policy,correctness_relaxed,correctness_gate_reason,baseline_top1,native_top1,pipeline_throughput_fps,steady_state_stage_fps,serial_throughput_fps,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,stage_balance_imbalance_ratio,stage_balance_bottleneck,stage_balance_bottleneck_device,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,cpu_shared_achieved_gops,vta_stage_achieved_gops,ps_pl_total_bw_gbps,ps_pl_total_dma_bytes,vta_device_wait_ms,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,dma_avg_bytes_per_call,dma_fragmentation_score,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,output_dir,boundary_count,cpu_shared_run_ms,dma_load_calls,dma_padded_call_ratio,dma_small_call_ratio,dma_store_calls,dma_strided_call_ratio,dma_thin_shape_call_ratio,dma_total_calls,flush_cache_ms,hard_reject,invalidate_cache_ms,manifest_scheme,manifest_stage_count,pipeline_stage0_interval_ms,pipeline_total_latency_avg_ms,pipeline_total_latency_std_ms,poll_label,poll_sleep_ns,ps_pl_load_bw_gbps,ps_pl_load_bytes,ps_pl_store_bw_gbps,ps_pl_store_bytes,reject_reasons,runs,serial_vta_device_wait_ms,skip_first,stage0_achieved_gops,stage0_device,stage0_gops_est,stage0_ms,stage0_name,stage0_run_ms,stage0_static_ms_est,stage0_threads,stage1_achieved_gops,stage1_device,stage1_gops_est,stage1_ms,stage1_name,stage1_run_ms,stage1_static_ms_est,stage1_threads,stage2_achieved_gops,stage2_device,stage2_gops_est,stage2_ms,stage2_name,stage2_run_ms,stage2_static_ms_est,stage2_threads,stage_ms_summary,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,vta_run_ms,stage3_achieved_gops,stage3_device,stage3_gops_est,stage3_ms,stage3_name,stage3_run_ms,stage3_static_ms_est,stage3_threads,stage4_achieved_gops,stage4_device,stage4_gops_est,stage4_ms,stage4_name,stage4_run_ms,stage4_static_ms_est,stage4_threads,stage5_achieved_gops,stage5_device,stage5_gops_est,stage5_ms,stage5_name,stage5_run_ms,stage5_static_ms_est,stage5_threads,stage6_achieved_gops,stage6_device,stage6_gops_est,stage6_ms,stage6_name,stage6_run_ms,stage6_static_ms_est,stage6_threads,build_failed_stage
three_stage_e,three_stage_e,three_stage_e,ok,default,True,prewarm,prewarmed,True,True,True,True,cat_equivalent,True,cat_equivalent,282,285,9.310548423407099,9.905913043557508,5.697779992583066,3,cpu/vta/cpu,"3,1,4",known_manual_baseline,included baseline,0.6043851104286305,stage0_cpu,cpu,1.164178944,2.467304448,3.631483392,8.36073803529686,35.48798378126738,1.7806363124973763,265103360.0,1191.05,38.28125,38.28125,5.279541015625,9.5703125,38.28125,7834.023640661939,1.276595744680851,0.016842105263157894,903168,184.14825600000003,5.430407117187142,203.4098341052632,"{""bottleneck_stage"": ""stage1_vta"", ""boundary_bytes"": 903168, ""boundary_penalty_ms"": 0.602112, ""dma_bytes"": 5107200, ""dma_call_count_est"": 21, ""dma_fragmentation_penalty_ms"": 0.016842105263157894, ""imbalance_penalty_ms"": 18.642624000000012, ""pipeline_cycle_ms"": 184.14825600000003, ""score_ms"": 203.4098341052632, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 5.279541015625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 2.467304448, ""compute_ops_est"": 2467304448, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 5.279541015625, ""proxy_cost_est"": 5632200, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block0_add_relu_tail""}], ""static_dma_bytes_est"": 5107200, ""static_dma_call_count_est"": 21, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 375040, ""calls_est"": 2, ""dma_ms"": 0.2500266666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block0_add_relu_tail""}], ""static_ms_est"": 184.14825600000003, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 21, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 179.803456, ""static_vta_dma_ms_est"": 4.244800000000001, ""threads"": 1, ""tile_input_load_bytes_est"": 2107392, ""tile_output_store_bytes_est"": 1404928, ""tile_weight_load_bytes_est"": 1594880, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail"", ""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail""]}, {""compute_gops_est"": 0.46352128, ""compute_ops_est"": 463521280, ""cpu_raw_cost_est"": 1807559, ""cpu_tail_penalty"": 689113, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 451890, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.006272000000000001, ""ops"": 50176}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}, {""bucket"": ""residual_3x3_conv"", ""gops"": 8.0, ""ms"": 57.802752, ""ops"": 462422016}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 58.04015999999999, ""static_run_ms_est"": 57.94016, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block1_main_preadd"", ""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",0.602112,18.642624000000012,0.0,0.016842105263157894,0.919766698625759,stage1_vta,,,,,,,,1,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer2_block0_add_relu_tail layer2_block1_main_preadd layer2_block1_add_relu_tail layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj layer4_block0_add_relu_tail,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260507_v23_warm100/batch001/three_stage_e_threads_3_1_4_poll_poll_1us_default,2,139.24356188235294,31960.0,0.3877068557919622,0.28250591016548465,1880.0,0.5437352245862884,0.12529550827423167,33840.0,0.0,False,0.0,three_stage_e,3,101.00733235294118,511.33930858823527,8.00990416123642,poll_1us,1000,1.6154963771462156,240517120.0,0.16513993535116075,24586240.0,,20,1185.98,3,7.04684529024429,cpu,0.700657664,100.949806,stage0_cpu,99.42855776470589,109.57775999999998,3,35.48798378126738,vta,2.467304448,72.21105029411764,stage1_vta,69.52506694117648,184.14825600000003,1,11.64187447100012,cpu,0.46352128,39.93724635294117,stage2_cpu,39.81500411764706,58.04015999999999,4,"[{""achieved_gops"": 7.04684529024429, ""device"": ""cpu"", ""gops_est"": 0.700657664, ""index"": 0, ""ms"": 100.949806, ""name"": ""stage0_cpu"", ""run_ms"": 99.42855776470589}, {""achieved_gops"": 35.48798378126738, ""device"": ""vta"", ""gops_est"": 2.467304448, ""index"": 1, ""ms"": 72.21105029411764, ""name"": ""stage1_vta"", ""run_ms"": 69.52506694117648}, {""achieved_gops"": 11.64187447100012, ""device"": ""cpu"", ""gops_est"": 0.46352128, ""index"": 2, ""ms"": 39.93724635294117, ""name"": ""stage2_cpu"", ""run_ms"": 39.81500411764706}]","3,1,4",243200.0,5107200,1204224,203.4098341052632,702464,203409834,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 2.467304448, ""ms_est"": 184.14825600000003, ""name"": ""stage1_vta"", ""proxy_cost_est"": 5632200, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.46352128, ""ms_est"": 58.04015999999999, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 451890, ""threads"": 4}]",21,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 17, ""end_unit"": ""layer4_block0_add_relu_tail"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail"", ""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail""]}]",69.52506694117648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
