candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,split_candidate_id,runtime_config,runtime_config_label,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,error_summary
yolo_pool2_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,pool2,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1, 2]","[3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,57.81643636363637,255.02830933333334,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,143.47915636363638,103.30656581818182,201.29559272727275,1124864,315.8836292557171,3.165722776948566,yolo_pool2_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool2_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,
yolo_pool2_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,pool2,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1, 2]","[3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,57.81643636363637,255.02830933333334,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,143.47915636363638,103.30656581818182,201.29559272727275,1124864,315.8837707289971,3.1657213591321844,yolo_pool2_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool2_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,
yolo_pool2_to_dual_pre18_14__rt_s02_s22_q2_poll1000_post1000,pool2,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1, 2]","[3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,57.81643636363637,255.02830933333334,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,143.47915636363638,103.30656581818182,201.29559272727275,1124864,315.8842652365171,3.1657164032885716,yolo_pool2_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 2, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s22_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool2_to_dual_pre18_14__rt_s02_s22_q2_poll1000_post1000,
yolo_pool4_route_to_shared13__rt_s04_s24_q2_poll1000_post1000,pool4_route,shared13,"['route23', 'shared38']",True,"[0, 1, 2, 3, 4]","[5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,0.9177212121211937,277.9162763636364,393.86485712119384,264.30370909090914,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.46236509090909,263.38598787878794,865280,316.4982947711815,3.1595746849851722,yolo_pool4_route_to_shared13,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_shared13__rt_s04_s24_q2_poll1000_post1000,
yolo_pool4_route_to_shared13__rt_s03_s23_q2_poll1000_post1000,pool4_route,shared13,"['route23', 'shared38']",True,"[0, 1, 2, 3, 4]","[5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,0.9177212121211937,277.9162763636364,393.86485712119384,264.30370909090914,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.46236509090909,263.38598787878794,865280,316.4982998186482,3.159574634596756,yolo_pool4_route_to_shared13,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_shared13__rt_s03_s23_q2_poll1000_post1000,
yolo_pool4_route_to_shared13__rt_s02_s22_q2_poll1000_post1000,pool4_route,shared13,"['route23', 'shared38']",True,"[0, 1, 2, 3, 4]","[5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,0.9177212121211937,277.9162763636364,393.86485712119384,264.30370909090914,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.46236509090909,263.38598787878794,865280,316.4983099135815,3.1595745338199297,yolo_pool4_route_to_shared13,"{'stage0_threads': 2, 'stage2_threads': 2, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s22_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_shared13__rt_s02_s22_q2_poll1000_post1000,
yolo_pool4_route_to_shared13__rt_s04_s23_q2_poll1000_post1000,pool4_route,shared13,"['route23', 'shared38']",True,"[0, 1, 2, 3, 4]","[5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,0.9177212121211937,277.9162763636364,393.86485712119384,264.30370909090914,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.46236509090909,263.38598787878794,865280,316.4997131093148,3.1595605259035833,yolo_pool4_route_to_shared13,"{'stage0_threads': 4, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_shared13__rt_s04_s23_q2_poll1000_post1000,
yolo_pool4_route_to_shared13__rt_s03_s24_q2_poll1000_post1000,pool4_route,shared13,"['route23', 'shared38']",True,"[0, 1, 2, 3, 4]","[5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,0.9177212121211937,277.9162763636364,393.86485712119384,264.30370909090914,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.46236509090909,263.38598787878794,865280,316.4997484415815,3.159560173187868,yolo_pool4_route_to_shared13,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_shared13__rt_s03_s24_q2_poll1000_post1000,
yolo_pool4_route_to_shared13__rt_s03_s22_q2_poll1000_post1000,pool4_route,shared13,"['route23', 'shared38']",True,"[0, 1, 2, 3, 4]","[5, 6, 7]","[8, 9, 10, 11, 12]","[4, 7]",cpu/vta/cpu,0.9177212121211937,277.9162763636364,393.86485712119384,264.30370909090914,0.3933090909090909,0.5768533333333333,0.04,0.0,263.38598787878794,3.0,3.0,0.0,1.0,0.0,264.30370909090914,65.46236509090909,263.38598787878794,865280,316.5011566847815,3.15954611501135,yolo_pool4_route_to_shared13,"{'stage0_threads': 3, 'stage2_threads': 2, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s22_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;cpu_tail_requires_serial_raw_gate;route_branch_cpu_to_vta_boundary;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool4_route;cpu_to_vta_boundary_requires_pack_quant:route23;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:shared38,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool4_route_to_shared13__rt_s03_s22_q2_poll1000_post1000,
yolo_pool0_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,pool0,dual_pre18_14,"['route23', 'small42', 'big64']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,73.06896290909094,265.70507791515155,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,22.65460363636364,128.2266298181818,201.29559272727275,1124864,322.8248306476589,3.0976551524669773,yolo_pool0_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool0_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,
yolo_pool0_to_dual_pre18_14__rt_s03_s24_q2_poll1000_post1000,pool0,dual_pre18_14,"['route23', 'small42', 'big64']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,73.06896290909094,265.70507791515155,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,22.65460363636364,128.2266298181818,201.29559272727275,1124864,322.8250798482989,3.097652761272195,yolo_pool0_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool0_to_dual_pre18_14__rt_s03_s24_q2_poll1000_post1000,
yolo_pool0_to_dual_pre18_14__rt_s04_s24_q2_poll1000_post1000,pool0,dual_pre18_14,"['route23', 'small42', 'big64']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,73.06896290909094,265.70507791515155,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,22.65460363636364,128.2266298181818,201.29559272727275,1124864,322.82520444861893,3.097651565676188,yolo_pool0_to_dual_pre18_14,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool0_to_dual_pre18_14__rt_s04_s24_q2_poll1000_post1000,
yolo_pool0_to_dual_pre18_14__rt_s02_s23_q2_poll1000_post1000,pool0,dual_pre18_14,"['route23', 'small42', 'big64']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,73.06896290909094,265.70507791515155,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,22.65460363636364,128.2266298181818,201.29559272727275,1124864,322.8259377734189,3.0976445291142243,yolo_pool0_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool0_to_dual_pre18_14__rt_s02_s23_q2_poll1000_post1000,
yolo_pool0_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,pool0,dual_pre18_14,"['route23', 'small42', 'big64']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,73.06896290909094,265.70507791515155,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,22.65460363636364,128.2266298181818,201.29559272727275,1124864,322.8261869740589,3.097642137935843,yolo_pool0_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool0_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,
yolo_pool0_to_dual_pre18_14__rt_s04_s23_q2_poll1000_post1000,pool0,dual_pre18_14,"['route23', 'small42', 'big64']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,73.06896290909094,265.70507791515155,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,22.65460363636364,128.2266298181818,201.29559272727275,1124864,322.8263115743789,3.0976409423480367,yolo_pool0_to_dual_pre18_14,"{'stage0_threads': 4, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool0_to_dual_pre18_14__rt_s04_s23_q2_poll1000_post1000,
yolo_pool1_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,328.4921516025389,3.0442127616185974,yolo_pool1_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool1_to_dual_pre18_14__rt_s02_s24_q2_poll1000_post1000,
yolo_pool1_to_dual_pre18_14__rt_s03_s24_q2_poll1000_post1000,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,328.49306533821886,3.0442042938422236,yolo_pool1_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool1_to_dual_pre18_14__rt_s03_s24_q2_poll1000_post1000,
yolo_pool1_to_dual_pre18_14__rt_s02_s23_q2_poll1000_post1000,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,328.4932587282989,3.044202501662639,yolo_pool1_to_dual_pre18_14,"{'stage0_threads': 2, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s02_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool1_to_dual_pre18_14__rt_s02_s23_q2_poll1000_post1000,
yolo_pool1_to_dual_pre18_14__rt_s04_s24_q2_poll1000_post1000,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,328.49352220605886,3.044200059971702,yolo_pool1_to_dual_pre18_14,"{'stage0_threads': 4, 'stage2_threads': 4, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s24_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool1_to_dual_pre18_14__rt_s04_s24_q2_poll1000_post1000,
yolo_pool1_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,328.4941724639789,3.044194033943343,yolo_pool1_to_dual_pre18_14,"{'stage0_threads': 3, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s03_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool1_to_dual_pre18_14__rt_s03_s23_q2_poll1000_post1000,
yolo_pool1_to_dual_pre18_14__rt_s04_s23_q2_poll1000_post1000,pool1,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,85.52899490909094,274.42710031515156,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,83.06688,115.76659781818181,201.29559272727275,1124864,328.4946293318189,3.0441898001013596,yolo_pool1_to_dual_pre18_14,"{'stage0_threads': 4, 'stage2_threads': 3, 'queue_depth': 2, 'poll_sleep_ns': 1000, 'post_start_sleep_ns': 1000}",s04_s23_q2_poll1000_post1000,True,safe,,,per_stage_quantization_experimental;non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,buildable,vta/tutorials/frontend/report_out/yolov3_tiny_pipeline_baseline/20260514_resnet_style_cpu_vta_cpu_100/packages/yolo_pool1_to_dual_pre18_14__rt_s04_s23_q2_poll1000_post1000,
