candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,error_summary
yolo_pool2_to_logits,pool2,logits,"['small_logits51', 'big_logits66']",False,"[0, 1, 2]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],"[10, 12]",cpu/vta/cpu,144.31248,0.3917727272727273,0.5746,0.04,0.0,0.0,3.0,3.0,0.0,1.0,0.0,143.47915636363638,144.70425272727272,0.0,861900,361.00724688313596,2.7700274956633115,True,safe,build_failed,,non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;logits_boundary_experimental;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:small_logits51;vta_to_cpu_boundary_requires_unpack_dequant:big_logits66,build_failed,"me::Array<tvm::tir::IterVar, void> const&)#1}, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)::{lambda(tvm::runtime::TVMArgs const&, tvm::runtime::TVMRetValue*)#1}> >::Call(tvm::runtime::PackedFuncObj const*, tvm::runtime::TVMArgs, tvm::runtime::TVMRetValue*)+0x1f1) [0x730f04fe2a81]
  [bt] (3) /home/orange/code/tvm/build/libtvm.so(tvm::te::Stage::reorder(tvm::runtime::Array<tvm::tir::IterVar, void> const&)+0x314) [0x730f04fcee54]
  [bt] (2) /home/orange/code/tvm/build/libtvm.so(tvm::te::FindLeafVar(tvm::runtime::ArrayNode*, tvm::runtime::ArrayNode*, tvm::tir::IterVar const&)+0x1fa) [0x730f04fc1dda]
  [bt] (1) /home/orange/code/tvm/build/libtvm.so(+0x99d3ab) [0x730f0459d3ab]
  [bt] (0) /home/orange/code/tvm/build/libtvm.so(tvm::runtime::Backtrace[abi:cxx11]()+0x25) [0x730f069fbd95]
  File ""/home/orange/code/tvm/src/te/schedule/schedule_lang.cc"", line 54
TVMError: Operate on iter var T.iter_var(j, T.Range(0, 26), ""DataPar"", """")that has already been split"
yolo_pool1_to_logits,pool1,logits,"['small_logits51', 'big_logits66']",False,"[0, 1]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],"[10, 12]",cpu/vta/cpu,156.772512,0.3917727272727273,0.5746,0.04,0.0,0.0,3.0,3.0,0.0,1.0,0.0,83.06688,157.16428472727273,0.0,861900,367.015249971958,2.7246824214427208,True,safe,build_failed,,non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;logits_boundary_experimental;cpu_to_vta_boundary_requires_pack_quant:pool1;vta_to_cpu_boundary_requires_unpack_dequant:small_logits51;vta_to_cpu_boundary_requires_unpack_dequant:big_logits66,build_failed,"me::Array<tvm::tir::IterVar, void> const&)#1}, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)::{lambda(tvm::runtime::TVMArgs const&, tvm::runtime::TVMRetValue*)#1}> >::Call(tvm::runtime::PackedFuncObj const*, tvm::runtime::TVMArgs, tvm::runtime::TVMRetValue*)+0x1f1) [0x730f04fe2a81]
  [bt] (3) /home/orange/code/tvm/build/libtvm.so(tvm::te::Stage::reorder(tvm::runtime::Array<tvm::tir::IterVar, void> const&)+0x314) [0x730f04fcee54]
  [bt] (2) /home/orange/code/tvm/build/libtvm.so(tvm::te::FindLeafVar(tvm::runtime::ArrayNode*, tvm::runtime::ArrayNode*, tvm::tir::IterVar const&)+0x1fa) [0x730f04fc1dda]
  [bt] (1) /home/orange/code/tvm/build/libtvm.so(+0x99d3ab) [0x730f0459d3ab]
  [bt] (0) /home/orange/code/tvm/build/libtvm.so(tvm::runtime::Backtrace[abi:cxx11]()+0x25) [0x730f069fbd95]
  File ""/home/orange/code/tvm/src/te/schedule/schedule_lang.cc"", line 54
TVMError: Operate on iter var T.iter_var(j, T.Range(0, 26), ""DataPar"", """")that has already been split"
yolo_pool0_to_logits,pool0,logits,"['small_logits51', 'big_logits66']",False,[0],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[],"[10, 12]",cpu/vta/cpu,169.23254400000002,0.3917727272727273,0.5746,0.04,0.0,0.0,3.0,3.0,0.0,1.0,0.0,22.65460363636364,169.62431672727274,0.0,861900,373.02325306078,2.6807980247737024,True,safe,build_failed,,non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;logits_boundary_experimental;cpu_to_vta_boundary_requires_pack_quant:pool0;vta_to_cpu_boundary_requires_unpack_dequant:small_logits51;vta_to_cpu_boundary_requires_unpack_dequant:big_logits66,build_failed,"me::Array<tvm::tir::IterVar, void> const&)#1}, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)::{lambda(tvm::runtime::TVMArgs const&, tvm::runtime::TVMRetValue*)#1}> >::Call(tvm::runtime::PackedFuncObj const*, tvm::runtime::TVMArgs, tvm::runtime::TVMRetValue*)+0x1f1) [0x730f04fe2a81]
  [bt] (3) /home/orange/code/tvm/build/libtvm.so(tvm::te::Stage::reorder(tvm::runtime::Array<tvm::tir::IterVar, void> const&)+0x314) [0x730f04fcee54]
  [bt] (2) /home/orange/code/tvm/build/libtvm.so(tvm::te::FindLeafVar(tvm::runtime::ArrayNode*, tvm::runtime::ArrayNode*, tvm::tir::IterVar const&)+0x1fa) [0x730f04fc1dda]
  [bt] (1) /home/orange/code/tvm/build/libtvm.so(+0x99d3ab) [0x730f0459d3ab]
  [bt] (0) /home/orange/code/tvm/build/libtvm.so(tvm::runtime::Backtrace[abi:cxx11]()+0x25) [0x730f069fbd95]
  File ""/home/orange/code/tvm/src/te/schedule/schedule_lang.cc"", line 54
TVMError: Operate on iter var T.iter_var(j, T.Range(0, 26), ""DataPar"", """")that has already been split"
