candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,mode,throughput_fps,mean_total_latency_ms,measured_cycle_ms,stage_mean_ms,stage_set_mean_ms,stage_run_mean_ms,stage_get_mean_ms,bottleneck_stage,stage_imbalance_ms,raw_outputs,stage_raw_outputs,split_boundary_diagnostics,result_jsonl,log,passes_correctness_gate,correctness,run_kind,error_summary
yolo_pool2_to_dual_pre_logits,pool2,dual_pre_logits,"['small_pre26', 'big64']",False,"[0, 1, 2]","[3, 4, 5, 6, 7, 8, 9, 11]","[10, 12]","[9, 11]",cpu/vta/cpu,2.831825454545452,158.62562909090911,335.60543322958677,143.47915636363638,0.4719709090909091,0.692224,0.04,0.0,20.05876363636364,3.0,3.0,0.0,1.0,0.0,143.47915636363638,140.64733090909093,20.05876363636364,1038336,220.56856053944628,4.533737707469696,True,safe,serial_correctness_failed,,non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:small_pre26;vta_to_cpu_boundary_requires_unpack_dequant:big64,serial_correctness_failed,vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_prelogits_smoke/packages/yolo_pool2_to_dual_pre_logits,serial,2.405784883932241,415.6647615,415.66476149999994,"[208.6352715, 151.7457175, 55.080656]","[1.5052955000000001, 2.320448, 0.5263405]","[206.7676025, 146.21628750000002, 54.1868865]","[0.3623735, 3.208982, 0.367429]",0,56.889553999999976,"[{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]","[{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 64, 52, 52], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': 'b8de4c6e237dab1a', 'min': -1.9765625, 'max': 22.8203125, 'mean': 0.865389747, 'sum': 149760.888131564}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '2da05812340513cc', 'min': -1.024218798, 'max': 7.7265625, 'mean': 0.594033858, 'sum': 102801.12336647}, {'index': 1, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'f4f443d484cc2b5b', 'min': -0.862500012, 'max': 8.0859375, 'mean': 0.484676546, 'sum': 41938.092158889}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]","{'candidate_id': 'yolo_pool2_to_dual_pre_logits', 'start_name': 'pool2', 'end_name': 'dual_pre_logits', 'end_output_names': ""['small_pre26', 'big64']"", 'stage_count': 3, 'stage_raw_outputs_available': True, 'stage_raw_outputs': [{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 64, 52, 52], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': 'b8de4c6e237dab1a', 'min': -1.9765625, 'max': 22.8203125, 'mean': 0.865389747, 'sum': 149760.888131564}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '2da05812340513cc', 'min': -1.024218798, 'max': 7.7265625, 'mean': 0.594033858, 'sum': 102801.12336647}, {'index': 1, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'f4f443d484cc2b5b', 'min': -0.862500012, 'max': 8.0859375, 'mean': 0.484676546, 'sum': 41938.092158889}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]}",vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_prelogits_smoke/yolo_pool2_to_dual_pre_logits/native_serial_result.jsonl,vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_prelogits_smoke/yolo_pool2_to_dual_pre_logits/serial.log,False,"{'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5204689095587005, 'max_sum_abs_delta': 89718.430675735, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5204689095587005, 'sum_abs_delta': 89718.430675735, 'sum_rel_delta': 1.0443483245528655, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 1.2072448735134245e-09, 'sum_abs_delta': 5.410684377693542e-05, 'sum_rel_delta': 6.506983633210695e-08, 'passes': True}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}",serial_smoke,serial raw-output correctness gate failed
