scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,passes_correctness_gate,top1_match,rpc_baseline_checked,passes_rpc_baseline,correctness_policy,correctness_relaxed,correctness_gate_reason,baseline_top1,native_top1,pipeline_throughput_fps,steady_state_stage_fps,serial_throughput_fps,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,stage_balance_imbalance_ratio,stage_balance_bottleneck,stage_balance_bottleneck_device,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,cpu_shared_achieved_gops,vta_stage_achieved_gops,ps_pl_total_bw_gbps,ps_pl_total_dma_bytes,vta_device_wait_ms,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,dma_avg_bytes_per_call,dma_fragmentation_score,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,output_dir,boundary_count,cpu_shared_run_ms,dma_load_calls,dma_padded_call_ratio,dma_small_call_ratio,dma_store_calls,dma_strided_call_ratio,dma_thin_shape_call_ratio,dma_total_calls,flush_cache_ms,hard_reject,invalidate_cache_ms,manifest_scheme,manifest_stage_count,pipeline_stage0_interval_ms,pipeline_total_latency_avg_ms,pipeline_total_latency_std_ms,poll_label,poll_sleep_ns,ps_pl_load_bw_gbps,ps_pl_load_bytes,ps_pl_store_bw_gbps,ps_pl_store_bytes,reject_reasons,runs,serial_vta_device_wait_ms,skip_first,stage0_achieved_gops,stage0_device,stage0_gops_est,stage0_ms,stage0_name,stage0_run_ms,stage0_static_ms_est,stage0_threads,stage1_achieved_gops,stage1_device,stage1_gops_est,stage1_ms,stage1_name,stage1_run_ms,stage1_static_ms_est,stage1_threads,stage2_achieved_gops,stage2_device,stage2_gops_est,stage2_ms,stage2_name,stage2_run_ms,stage2_static_ms_est,stage2_threads,stage3_achieved_gops,stage3_device,stage3_gops_est,stage3_ms,stage3_name,stage3_run_ms,stage3_static_ms_est,stage3_threads,stage4_achieved_gops,stage4_device,stage4_gops_est,stage4_ms,stage4_name,stage4_run_ms,stage4_static_ms_est,stage4_threads,stage_ms_summary,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,vta_run_ms,stage5_achieved_gops,stage5_device,stage5_gops_est,stage5_ms,stage5_name,stage5_run_ms,stage5_static_ms_est,stage5_threads,stage6_achieved_gops,stage6_device,stage6_gops_est,stage6_ms,stage6_name,stage6_run_ms,stage6_static_ms_est,stage6_threads,build_failed_stage
islands_1_4__5_12__13_17,,islands_1_4__5_12__13_17,ok,default,True,prewarm,prewarmed,True,True,True,True,cat_equivalent,False,exact_match,282,282,8.568619134349818,18.004266212550217,6.287546741862885,5,cpu/vta/vta/vta/cpu,"3,1,1,1,4",calibrated_score_top,top calibrated score,0.5945323830996524,stage0_cpu,cpu,0.70135552,2.930127872,3.631483392,7.675448573246798,32.35968060958575,1.6180486313667644,303022080.0,1498.21,38.28125,38.28125,5.279541015625,9.5703125,38.28125,7683.115618661258,1.2444219066937119,0.01603842539417354,1906688,89.03196266666666,11.231921324075197,98.06707709206083,"{""bottleneck_stage"": ""stage2_vta"", ""boundary_bytes"": 1906688, ""boundary_penalty_ms"": 1.2711253333333332, ""dma_bytes"": 6129280, ""dma_call_count_est"": 24, ""dma_fragmentation_penalty_ms"": 0.01603842539417354, ""imbalance_penalty_ms"": 7.747950666666666, ""pipeline_cycle_ms"": 89.03196266666666, ""score_ms"": 98.06707709206083, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 5.279541015625}, ""stages"": [{""compute_gops_est"": 0.23783424, ""compute_ops_est"": 237834240, ""cpu_raw_cost_est"": 540550, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 180184, ""static_compute_parts"": [{""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 37.261599999999994, ""static_run_ms_est"": 37.1616, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem""]}, {""compute_gops_est"": 0.925646848, ""compute_ops_est"": 925646848, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 0.110626220703125, ""proxy_cost_est"": 2194160, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block0_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}], ""static_dma_bytes_est"": 2044160, ""static_dma_call_count_est"": 6, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block0_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}], ""static_ms_est"": 84.16981333333332, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 6, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 82.64703999999999, ""static_vta_dma_ms_est"": 1.4227733333333332, ""threads"": 1, ""tile_input_load_bytes_est"": 1204224, ""tile_output_store_bytes_est"": 802816, ""tile_weight_load_bytes_est"": 37120, ""unit_names"": [""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail"", ""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail""]}, {""compute_gops_est"": 1.182246912, ""compute_ops_est"": 1182246912, ""device"": ""vta"", ""index"": 2, ""name"": ""stage2_vta"", ""onchip_acc_util_pct"": 4.78515625, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 19.140625, ""onchip_wgt_util_pct"": 1.3214111328125, ""proxy_cost_est"": 2643896, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}], ""static_dma_bytes_est"": 2368896, ""static_dma_call_count_est"": 11, ""static_dma_parts"": [{""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 375040, ""calls_est"": 2, ""dma_ms"": 0.2500266666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}], ""static_ms_est"": 89.03196266666666, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 11, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 86.82269866666667, ""static_vta_dma_ms_est"": 2.109264, ""threads"": 1, ""tile_input_load_bytes_est"": 1204224, ""tile_output_store_bytes_est"": 802816, ""tile_weight_load_bytes_est"": 361856, ""unit_names"": [""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail"", ""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail""]}, {""compute_gops_est"": 0.822234112, ""compute_ops_est"": 822234112, ""device"": ""vta"", ""index"": 3, ""name"": ""stage3_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 9.5703125, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 5.279541015625, ""proxy_cost_est"": 1891224, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block0_add_relu_tail""}], ""static_dma_bytes_est"": 1716224, ""static_dma_call_count_est"": 7, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block0_add_relu_tail""}], ""static_ms_est"": 53.18138666666666, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 7, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 51.657237333333335, ""static_vta_dma_ms_est"": 1.4241493333333335, ""threads"": 1, ""tile_input_load_bytes_est"": 301056, ""tile_output_store_bytes_est"": 200704, ""tile_weight_load_bytes_est"": 1214464, ""unit_names"": [""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail""]}, {""compute_gops_est"": 0.46352128, ""compute_ops_est"": 463521280, ""cpu_raw_cost_est"": 1807559, ""cpu_tail_penalty"": 689113, ""device"": ""cpu"", ""index"": 4, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 451890, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.006272000000000001, ""ops"": 50176}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}, {""bucket"": ""residual_3x3_conv"", ""gops"": 8.0, ""ms"": 57.802752, ""ops"": 462422016}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 58.04015999999999, ""static_run_ms_est"": 57.94016, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block1_main_preadd"", ""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",1.2711253333333332,7.747950666666666,0.0,0.01603842539417354,0.9318490591157897,stage2_vta,,,,,,,,3,layer1_block0_main_preadd layer1_block0_add_relu_tail layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer2_block0_add_relu_tail layer2_block1_main_preadd layer2_block1_add_relu_tail layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj layer4_block0_add_relu_tail,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260507_v23_warm100/batch002/islands_1_4__5_12__13_17_threads_3_1_1_1_4_poll_poll_1us_default,4,91.37648611764706,37000.0,0.3894523326572008,0.2565922920892495,2440.0,0.537525354969574,0.12170385395537525,39440.0,0.0,False,0.0,islands_1_4__5_12__13_17,5,86.76200576470588,867.7835756470588,125.35271263030133,poll_1us,1000,1.4438973441640357,270407680.0,0.17415128720272857,32614400.0,,20,1427.23,3,4.37926324227617,cpu,0.23783424,55.54239135294117,stage0_cpu,54.30919011764706,37.261599999999994,3,28.867111361781173,vta,0.925646848,37.187888470588234,stage1_vta,32.06579405882353,84.16981333333332,1,31.9554876165832,vta,1.182246912,40.66733723529412,stage2_vta,36.996678823529415,89.03196266666666,1,38.26791413967594,vta,0.822234112,22.52064105882353,stage3_vta,21.486253705882355,53.18138666666666,1,12.504858190896902,cpu,0.46352128,37.178364,stage4_cpu,37.067296,58.04015999999999,4,"[{""achieved_gops"": 4.37926324227617, ""device"": ""cpu"", ""gops_est"": 0.23783424, ""index"": 0, ""ms"": 55.54239135294117, ""name"": ""stage0_cpu"", ""run_ms"": 54.30919011764706}, {""achieved_gops"": 28.867111361781173, ""device"": ""vta"", ""gops_est"": 0.925646848, ""index"": 1, ""ms"": 37.187888470588234, ""name"": ""stage1_vta"", ""run_ms"": 32.06579405882353}, {""achieved_gops"": 31.9554876165832, ""device"": ""vta"", ""gops_est"": 1.182246912, ""index"": 2, ""ms"": 40.66733723529412, ""name"": ""stage2_vta"", ""run_ms"": 36.996678823529415}, {""achieved_gops"": 38.26791413967594, ""device"": ""vta"", ""gops_est"": 0.822234112, ""index"": 3, ""ms"": 22.52064105882353, ""name"": ""stage3_vta"", ""run_ms"": 21.486253705882355}, {""achieved_gops"": 12.504858190896902, ""device"": ""cpu"", ""gops_est"": 0.46352128, ""index"": 4, ""ms"": 37.178364, ""name"": ""stage4_cpu"", ""run_ms"": 37.067296}]","3,1,1,1,4",255386.66666666666,6129280,1354752,98.06707709206083,903168,98067077,"[{""device"": ""cpu"", ""gops_est"": 0.23783424, ""ms_est"": 37.261599999999994, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 180184, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 0.925646848, ""ms_est"": 84.16981333333332, ""name"": ""stage1_vta"", ""proxy_cost_est"": 2194160, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 1.182246912, ""ms_est"": 89.03196266666666, ""name"": ""stage2_vta"", ""proxy_cost_est"": 2643896, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 0.822234112, ""ms_est"": 53.18138666666666, ""name"": ""stage3_vta"", ""proxy_cost_est"": 1891224, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.46352128, ""ms_est"": 58.04015999999999, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 451890, ""threads"": 4}]",24,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage2_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 4, ""end_unit"": ""layer1_block1_add_relu_tail"", ""start_idx"": 1, ""start_unit"": ""layer1_block0_main_preadd"", ""unit_names"": [""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail"", ""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail""]}, {""end_idx"": 12, ""end_unit"": ""layer3_block0_add_relu_tail"", ""start_idx"": 5, ""start_unit"": ""layer2_block0_main_preadd"", ""unit_names"": [""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail"", ""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail""]}, {""end_idx"": 17, ""end_unit"": ""layer4_block0_add_relu_tail"", ""start_idx"": 13, ""start_unit"": ""layer3_block1_main_preadd"", ""unit_names"": [""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail""]}]",90.5487265882353,,,,,,,,,,,,,,,,,
