scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,passes_correctness_gate,top1_match,rpc_baseline_checked,passes_rpc_baseline,correctness_policy,correctness_relaxed,correctness_gate_reason,baseline_top1,native_top1,pipeline_throughput_fps,steady_state_stage_fps,serial_throughput_fps,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,stage_balance_imbalance_ratio,stage_balance_bottleneck,stage_balance_bottleneck_device,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,cpu_shared_achieved_gops,vta_stage_achieved_gops,ps_pl_total_bw_gbps,ps_pl_total_dma_bytes,vta_device_wait_ms,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,dma_avg_bytes_per_call,dma_fragmentation_score,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,theory_effective_device_pattern,theory_corrected_cycle_ms,theory_corrected_fps,theory_predicted_cycle_ms,theory_predicted_fps,theory_residual_ms,theory_max_cpu_stage_ms,theory_tail_cpu_ms,theory_vta_total_occupied_ms,theory_vta_compute_submit_ms,theory_vta_dma_ms,theory_boundary_ms,theory_dma_fragmentation_penalty_ms,theory_sram_spill_penalty_ms,theory_cpu_tail_penalty_ms,theory_small_island_penalty_ms,theory_effective_segment_penalty_ms,theory_vta_island_lengths,theory_single_unit_vta_island_count,theory_hard_reject,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,output_dir,boundary_count,cpu_shared_run_ms,dma_load_calls,dma_padded_call_ratio,dma_small_call_ratio,dma_store_calls,dma_strided_call_ratio,dma_thin_shape_call_ratio,dma_total_calls,flush_cache_ms,hard_reject,invalidate_cache_ms,manifest_scheme,manifest_stage_count,pipeline_stage0_interval_ms,pipeline_total_latency_avg_ms,pipeline_total_latency_std_ms,poll_label,poll_sleep_ns,ps_pl_load_bw_gbps,ps_pl_load_bytes,ps_pl_store_bw_gbps,ps_pl_store_bytes,reject_reasons,runs,serial_vta_device_wait_ms,skip_first,stage0_achieved_gops,stage0_device,stage0_gops_est,stage0_ms,stage0_name,stage0_run_ms,stage0_static_ms_est,stage0_threads,stage1_achieved_gops,stage1_device,stage1_gops_est,stage1_ms,stage1_name,stage1_run_ms,stage1_static_ms_est,stage1_threads,stage2_achieved_gops,stage2_device,stage2_gops_est,stage2_ms,stage2_name,stage2_run_ms,stage2_static_ms_est,stage2_threads,stage3_achieved_gops,stage3_device,stage3_gops_est,stage3_ms,stage3_name,stage3_run_ms,stage3_static_ms_est,stage3_threads,stage4_achieved_gops,stage4_device,stage4_gops_est,stage4_ms,stage4_name,stage4_run_ms,stage4_static_ms_est,stage4_threads,stage_ms_summary,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,vta_run_ms,stage5_achieved_gops,stage5_device,stage5_gops_est,stage5_ms,stage5_name,stage5_run_ms,stage5_static_ms_est,stage5_threads,build_failed_stage
islands_3_7__10_18,,islands_3_7__10_18,ok,default,True,prewarm,prewarmed,True,True,True,True,cat_equivalent,False,exact_match,282,282,10.200349406848721,11.23767726550093,4.430743130620745,5,cpu/vta/cpu/vta/cpu,"3,1,1,1,4",candidate_prior_file,ordered by --candidate-prior-file,0.964676460978427,stage0_cpu,cpu,1.164379648,2.467103744,3.631483392,6.635009591029287,35.27926424857696,2.24320612687742,329512960.0,1175.15,38.28125,38.28125,7.037353515625,9.5703125,38.28125,9877.486810551558,1.3525179856115108,0.014154907771929048,1806336,165.32240000000002,6.0487870972112665,181.2637002411053,,,,,,,,,,,,,,,,,,,,,"{""bottleneck_stage"": ""stage2_cpu"", ""boundary_bytes"": 1806336, ""boundary_penalty_ms"": 1.204224, ""dma_bytes"": 5787392, ""dma_call_count_est"": 20, ""dma_fragmentation_penalty_ms"": 0.014154907771929048, ""imbalance_penalty_ms"": 14.722921333333343, ""pipeline_cycle_ms"": 165.32240000000002, ""score_ms"": 181.2637002411053, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 7.037353515625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 0.822685696, ""compute_ops_est"": 822685696, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 0.33111572265625, ""proxy_cost_est"": 2258328, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block0_add_relu_tail""}], ""static_dma_bytes_est"": 2083328, ""static_dma_call_count_est"": 7, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block0_add_relu_tail""}], ""static_ms_est"": 65.85677866666667, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 7, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 64.08789333333334, ""static_vta_dma_ms_est"": 1.6688853333333336, ""threads"": 1, ""tile_input_load_bytes_est"": 1204224, ""tile_output_store_bytes_est"": 802816, ""tile_weight_load_bytes_est"": 76288, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail""]}, {""compute_gops_est"": 0.46262272, ""compute_ops_est"": 462622720, ""cpu_raw_cost_est"": 699216, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 699216, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 2.8, ""ms"": 0.07168000000000001, ""ops"": 200704}, {""bucket"": ""residual_3x3_conv"", ""gops"": 2.8, ""ms"": 165.15072, ""ops"": 462422016}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 165.32240000000002, ""static_run_ms_est"": 165.2224, ""static_set_input_ms_est"": 0.05, ""threads"": 1, ""unit_names"": [""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail""]}, {""compute_gops_est"": 1.644418048, ""compute_ops_est"": 1644418048, ""device"": ""vta"", ""index"": 3, ""name"": ""stage3_vta"", ""onchip_acc_util_pct"": 2.392578125, ""onchip_inp_util_pct"": 19.140625, ""onchip_out_util_pct"": 9.5703125, ""onchip_wgt_util_pct"": 7.037353515625, ""proxy_cost_est"": 4029064, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.0031360000000000003, ""ops"": 50176, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer4_block1_main_preadd""}], ""static_dma_bytes_est"": 3704064, ""static_dma_call_count_est"": 13, ""static_dma_parts"": [{""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 50176, ""calls_est"": 1, ""dma_ms"": 0.03345066666666667, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer4_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 1255936, ""calls_est"": 2, ""dma_ms"": 0.8372906666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer4_block1_main_preadd""}], ""static_ms_est"": 106.43071466666665, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 13, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 103.31133866666666, ""static_vta_dma_ms_est"": 3.019376, ""threads"": 1, ""tile_input_load_bytes_est"": 652288, ""tile_output_store_bytes_est"": 426496, ""tile_weight_load_bytes_est"": 2625280, ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd""]}, {""compute_gops_est"": 0.001099264, ""compute_ops_est"": 1099264, ""cpu_raw_cost_est"": 280199, ""cpu_tail_penalty"": 133581, ""device"": ""cpu"", ""index"": 4, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 70050, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.006272000000000001, ""ops"": 50176}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 0.237408, ""static_run_ms_est"": 0.137408, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",1.204224,14.722921333333343,0.0,0.014154907771929048,0.9985639695528253,stage2_cpu,,,,,,,,2,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer2_block0_add_relu_tail layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj layer4_block0_add_relu_tail layer4_block1_main_preadd,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260512_theory_build100_board/batch001/islands_3_7__10_18_threads_3_1_1_1_4_poll_poll_1us_default,4,175.49027352941175,31720.0,0.3932853717026379,0.35611510791366907,1640.0,0.5419664268585132,0.1223021582733813,33360.0,0.0,False,0.0,islands_3_7__10_18,5,88.56734976470588,527.8634930588236,8.893172526111467,poll_1us,1000,2.096326630642897,307937280.0,0.14687949623452326,21575680.0,,20,1166.12,3,7.98935142022319,cpu,0.700657664,88.98636047058824,stage0_cpu,87.69894164705882,109.57775999999998,3,28.688476460849536,vta,0.822685696,32.46369341176471,stage1_vta,28.67652094117647,65.85677866666667,1,5.455077200429784,cpu,0.46262272,85.59788305882353,stage2_cpu,84.80589788235294,165.32240000000002,1,39.86063892115197,vta,1.644418048,43.19966082352941,stage3_vta,41.25418188235294,106.43071466666665,1,0.36820911130508993,cpu,0.001099264,3.1433131764705884,stage4_cpu,2.985434,0.237408,4,"[{""achieved_gops"": 7.98935142022319, ""device"": ""cpu"", ""gops_est"": 0.700657664, ""index"": 0, ""ms"": 88.98636047058824, ""name"": ""stage0_cpu"", ""run_ms"": 87.69894164705882}, {""achieved_gops"": 28.688476460849536, ""device"": ""vta"", ""gops_est"": 0.822685696, ""index"": 1, ""ms"": 32.46369341176471, ""name"": ""stage1_vta"", ""run_ms"": 28.67652094117647}, {""achieved_gops"": 5.455077200429784, ""device"": ""cpu"", ""gops_est"": 0.46262272, ""index"": 2, ""ms"": 85.59788305882353, ""name"": ""stage2_cpu"", ""run_ms"": 84.80589788235294}, {""achieved_gops"": 39.86063892115197, ""device"": ""vta"", ""gops_est"": 1.644418048, ""index"": 3, ""ms"": 43.19966082352941, ""name"": ""stage3_vta"", ""run_ms"": 41.25418188235294}, {""achieved_gops"": 0.36820911130508993, ""device"": ""cpu"", ""gops_est"": 0.001099264, ""index"": 4, ""ms"": 3.1433131764705884, ""name"": ""stage4_cpu"", ""run_ms"": 2.985434}]","3,1,1,1,4",289369.6,5787392,928256,181.2637002411053,627200,181263700,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 0.822685696, ""ms_est"": 65.85677866666667, ""name"": ""stage1_vta"", ""proxy_cost_est"": 2258328, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.46262272, ""ms_est"": 165.32240000000002, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 699216, ""threads"": 1}, {""device"": ""vta"", ""gops_est"": 1.644418048, ""ms_est"": 106.43071466666665, ""name"": ""stage3_vta"", ""proxy_cost_est"": 4029064, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.001099264, ""ms_est"": 0.237408, ""name"": ""stage4_cpu"", ""proxy_cost_est"": 70050, ""threads"": 4}]",20,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage3_vta"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage4_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 7, ""end_unit"": ""layer2_block0_add_relu_tail"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail""]}, {""end_idx"": 18, ""end_unit"": ""layer4_block1_main_preadd"", ""start_idx"": 10, ""start_unit"": ""layer3_block0_main_preadd"", ""unit_names"": [""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj"", ""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd""]}]",69.9307028235294,,,,,,,,,
