candidate_id,start_name,end_name,end_output_names,needs_route_input,cpu_prefix_convs,vta_convs,cpu_tail_convs,boundary_conv_outputs,stage_devices,balance_imbalance_ms_est,balanced_cycle_ms_est,fitted_cycle_ms_est,resource_cycle_ms,vta_dma_ms,boundary_ms,dma_fragmentation_ms,sram_risk_ms,tail_cpu_ms,stage_count,effective_segment_count,small_island_count,pattern_cpu_vta_cpu,pattern_cpu_vta_cpu_vta_cpu,stage0_ms_est,stage1_vta_ms_est,stage2_ms_est,boundary_bytes_est,predicted_cycle_ms,predicted_fps,boundary_valid,boundary_status,failure_type,boundary_reasons,boundary_warnings,status,package_dir,mode,throughput_fps,mean_total_latency_ms,measured_cycle_ms,stage_mean_ms,stage_set_mean_ms,stage_run_mean_ms,stage_get_mean_ms,bottleneck_stage,stage_imbalance_ms,raw_outputs,stage_raw_outputs,split_boundary_diagnostics,result_jsonl,log,passes_correctness_gate,correctness,run_kind,error_summary
yolo_pool3_to_dual_pre18_14,pool3,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1, 2, 3]","[4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,2.5958399999999813,218.96973187878785,435.86297081717237,203.89143272727273,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,203.89143272727273,90.84653381818183,201.29559272727275,1124864,294.8823655072224,3.3911827798855185,True,safe,serial_correctness_failed,,non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool3;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,serial_correctness_failed,vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_build_smoke2/packages/yolo_pool3_to_dual_pre18_14,serial,2.131649450776469,469.120286,469.12028599999996,"[235.799013, 95.283863, 137.85958399999998]","[1.49871, 1.1637715, 0.5926564999999999]","[234.107881, 90.6635765, 136.87870850000002]","[0.192422, 3.456515, 0.388219]",0,97.93942900000002,"[{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]","[{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 128, 26, 26], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': '1bb31e56775de42d', 'min': -1.832812548, 'max': 14.5546875, 'mean': 0.454251278, 'sum': 39305.454578497}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '63451cd736f07e0d', 'min': -1.958593726, 'max': 14.734375, 'mean': -0.024656987, 'sum': -4267.039585108}, {'index': 1, 'shape': [1, 128, 13, 13], 'dtype': 'float32', 'size': 21632, 'nbytes': 86528, 'fnv1a64': 'cc6e3c290a9ad4df', 'min': -0.664843738, 'max': 8.4453125, 'mean': 0.454734305, 'sum': 9836.812492909}, {'index': 2, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'f4f443d484cc2b5b', 'min': -0.862500012, 'max': 8.0859375, 'mean': 0.484676546, 'sum': 41938.092158889}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]","{'candidate_id': 'yolo_pool3_to_dual_pre18_14', 'start_name': 'pool3', 'end_name': 'dual_pre18_14', 'end_output_names': ""['route23', 'small42', 'big64']"", 'stage_count': 3, 'stage_raw_outputs_available': True, 'stage_raw_outputs': [{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 128, 26, 26], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': '1bb31e56775de42d', 'min': -1.832812548, 'max': 14.5546875, 'mean': 0.454251278, 'sum': 39305.454578497}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '63451cd736f07e0d', 'min': -1.958593726, 'max': 14.734375, 'mean': -0.024656987, 'sum': -4267.039585108}, {'index': 1, 'shape': [1, 128, 13, 13], 'dtype': 'float32', 'size': 21632, 'nbytes': 86528, 'fnv1a64': 'cc6e3c290a9ad4df', 'min': -0.664843738, 'max': 8.4453125, 'mean': 0.454734305, 'sum': 9836.812492909}, {'index': 2, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'f4f443d484cc2b5b', 'min': -0.862500012, 'max': 8.0859375, 'mean': 0.484676546, 'sum': 41938.092158889}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]}",vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_build_smoke2/yolo_pool3_to_dual_pre18_14/native_serial_result.jsonl,vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_build_smoke2/yolo_pool3_to_dual_pre18_14/serial.log,False,"{'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5204689095587005, 'max_sum_abs_delta': 89718.430675735, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5204689095587005, 'sum_abs_delta': 89718.430675735, 'sum_rel_delta': 1.0443483245528655, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 1.2072448735134245e-09, 'sum_abs_delta': 5.410684377693542e-05, 'sum_rel_delta': 6.506983633210695e-08, 'passes': True}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}",serial_smoke,serial raw-output correctness gate failed
yolo_pool2_to_dual_pre18_14,pool2,dual_pre18_14,"['route23', 'small42', 'big64']",False,"[0, 1, 2]","[3, 4, 5, 6, 7, 8, 11]","[9, 10, 12]","[4, 8, 11]",cpu/vta/cpu,57.81643636363637,255.02830933333334,434.61130350700114,201.29559272727275,0.5113018181818182,0.7499093333333333,0.06,0.0,201.29559272727275,3.0,3.0,0.0,1.0,0.0,143.47915636363638,103.30656581818182,201.29559272727275,1124864,317.88235729411707,3.14581786957985,True,safe,serial_correctness_failed,,non_pool4_start_boundary_experimental;cpu_tail_requires_serial_raw_gate;concat_route_cpu_tail_boundary;cpu_to_vta_boundary_requires_pack_quant:pool2;vta_to_cpu_boundary_requires_unpack_dequant:route23;vta_to_cpu_boundary_requires_unpack_dequant:small42;vta_to_cpu_boundary_requires_unpack_dequant:big64,serial_correctness_failed,vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_build_smoke2/packages/yolo_pool2_to_dual_pre18_14,serial,2.170715051685203,460.677692,460.6776919999999,"[205.3001975, 116.4788045, 138.7221525]","[1.512675, 2.318168, 0.5573305]","[203.433669, 110.682612, 137.772223]","[0.3538535, 3.4780245, 0.39259900000000003]",0,66.578045,"[{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]","[{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 64, 52, 52], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': 'b8de4c6e237dab1a', 'min': -1.9765625, 'max': 22.8203125, 'mean': 0.865389747, 'sum': 149760.888131564}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '63451cd736f07e0d', 'min': -1.958593726, 'max': 14.734375, 'mean': -0.024656987, 'sum': -4267.039585108}, {'index': 1, 'shape': [1, 128, 13, 13], 'dtype': 'float32', 'size': 21632, 'nbytes': 86528, 'fnv1a64': 'cc6e3c290a9ad4df', 'min': -0.664843738, 'max': 8.4453125, 'mean': 0.454734305, 'sum': 9836.812492909}, {'index': 2, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'f4f443d484cc2b5b', 'min': -0.862500012, 'max': 8.0859375, 'mean': 0.484676546, 'sum': 41938.092158889}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]","{'candidate_id': 'yolo_pool2_to_dual_pre18_14', 'start_name': 'pool2', 'end_name': 'dual_pre18_14', 'end_output_names': ""['route23', 'small42', 'big64']"", 'stage_count': 3, 'stage_raw_outputs_available': True, 'stage_raw_outputs': [{'stage_index': 0, 'outputs': [{'index': 0, 'shape': [1, 64, 52, 52], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': 'b8de4c6e237dab1a', 'min': -1.9765625, 'max': 22.8203125, 'mean': 0.865389747, 'sum': 149760.888131564}]}, {'stage_index': 1, 'outputs': [{'index': 0, 'shape': [1, 256, 26, 26], 'dtype': 'float32', 'size': 173056, 'nbytes': 692224, 'fnv1a64': '63451cd736f07e0d', 'min': -1.958593726, 'max': 14.734375, 'mean': -0.024656987, 'sum': -4267.039585108}, {'index': 1, 'shape': [1, 128, 13, 13], 'dtype': 'float32', 'size': 21632, 'nbytes': 86528, 'fnv1a64': 'cc6e3c290a9ad4df', 'min': -0.664843738, 'max': 8.4453125, 'mean': 0.454734305, 'sum': 9836.812492909}, {'index': 2, 'shape': [1, 512, 13, 13], 'dtype': 'float32', 'size': 86528, 'nbytes': 346112, 'fnv1a64': 'f4f443d484cc2b5b', 'min': -0.862500012, 'max': 8.0859375, 'mean': 0.484676546, 'sum': 41938.092158889}]}, {'stage_index': 2, 'outputs': [{'index': 0, 'shape': [1, 255, 26, 26], 'dtype': 'float32', 'size': 172380, 'nbytes': 689520, 'fnv1a64': '7bcf8ceb480e56e1', 'min': -1.4375, 'max': 1.6171875, 'mean': 0.022101749, 'sum': 3809.899425735}, {'index': 1, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '6437c9a572635250', 'min': 0.0, 'max': 2.0, 'mean': 1.0, 'sum': 3.0}, {'index': 2, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 3, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': 'b619ac38b449dc99', 'min': 3.0, 'max': 255.0, 'mean': 66.0, 'sum': 396.0}, {'index': 4, 'shape': [1, 255, 13, 13], 'dtype': 'float32', 'size': 43095, 'nbytes': 172380, 'fnv1a64': '154641ceb2076cca', 'min': -1.6171875, 'max': 1.078125, 'mean': 0.019295038, 'sum': 831.519646392}, {'index': 5, 'shape': [3], 'dtype': 'int32', 'size': 3, 'nbytes': 12, 'fnv1a64': '7f5875e9426f5e51', 'min': 3.0, 'max': 5.0, 'mean': 4.0, 'sum': 12.0}, {'index': 6, 'shape': [12], 'dtype': 'float32', 'size': 12, 'nbytes': 48, 'fnv1a64': '1634dd673862fe48', 'min': 10.0, 'max': 344.0, 'mean': 108.25, 'sum': 1299.0}, {'index': 7, 'shape': [6], 'dtype': 'int32', 'size': 6, 'nbytes': 24, 'fnv1a64': '85777e194f56eaa9', 'min': 3.0, 'max': 255.0, 'mean': 61.666666667, 'sum': 370.0}]}]}",vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_build_smoke2/yolo_pool2_to_dual_pre18_14/native_serial_result.jsonl,vta/tutorials/frontend/report_out/yolov3_tiny_heuristic_search/20260513_cpu_vta_cpu_build_smoke2/yolo_pool2_to_dual_pre18_14/serial.log,False,"{'passes_raw_output_gate': False, 'output_count_match': True, 'max_mean_abs_delta': 0.5204689095587005, 'max_sum_abs_delta': 89718.430675735, 'rows': [{'index': 0, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.5204689095587005, 'sum_abs_delta': 89718.430675735, 'sum_rel_delta': 1.0443483245528655, 'passes': False}, {'index': 1, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 2, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 3, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 4, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 1.2072448735134245e-09, 'sum_abs_delta': 5.410684377693542e-05, 'sum_rel_delta': 6.506983633210695e-08, 'passes': True}, {'index': 5, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 6, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 0.0, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}, {'index': 7, 'same_shape': True, 'same_dtype': True, 'same_hash': False, 'mean_abs_delta': 3.333369136271358e-10, 'sum_abs_delta': 0.0, 'sum_rel_delta': 0.0, 'passes': True}]}",serial_smoke,serial raw-output correctness gate failed
