scheme_name,alias_scheme_name,candidate_id,status,run_kind,rank_eligible,file_cache_policy,file_cache_state,passes_correctness_gate,top1_match,rpc_baseline_checked,passes_rpc_baseline,correctness_policy,correctness_relaxed,correctness_gate_reason,baseline_top1,native_top1,pipeline_throughput_fps,steady_state_stage_fps,serial_throughput_fps,stage_count,stage_devices,thread_config,selection_bucket,selection_reason,stage_balance_imbalance_ratio,stage_balance_bottleneck,stage_balance_bottleneck_device,cpu_total_gops_est,vta_stage_gops_est,total_gops_est,cpu_shared_achieved_gops,vta_stage_achieved_gops,ps_pl_total_bw_gbps,ps_pl_total_dma_bytes,vta_device_wait_ms,onchip_peak_util_pct,onchip_inp_util_pct,onchip_wgt_util_pct,onchip_acc_util_pct,onchip_out_util_pct,dma_avg_bytes_per_call,dma_fragmentation_score,static_dma_fragmentation_score_est,boundary_bytes,static_pipeline_cycle_ms_est,static_pipeline_fps_est,static_score_ms,theory_effective_device_pattern,theory_corrected_cycle_ms,theory_corrected_fps,theory_predicted_cycle_ms,theory_predicted_fps,theory_residual_ms,theory_max_cpu_stage_ms,theory_tail_cpu_ms,theory_vta_total_occupied_ms,theory_vta_compute_submit_ms,theory_vta_dma_ms,theory_boundary_ms,theory_dma_fragmentation_penalty_ms,theory_sram_spill_penalty_ms,theory_cpu_tail_penalty_ms,theory_small_island_penalty_ms,theory_effective_segment_penalty_ms,theory_vta_island_lengths,theory_single_unit_vta_island_count,theory_hard_reject,score_components_json,boundary_penalty_ms_est,imbalance_penalty_ms_est,sram_risk_penalty_ms_est,dma_fragmentation_penalty_ms_est,static_stage_imbalance_ratio_est,static_bottleneck_stage,buildable,buildability_cache_hit,failure_type,failed_stage,error_summary,build_failure_type,build_error_summary,vta_island_count,vta_unit_names,output_dir,boundary_count,cpu_shared_run_ms,dma_load_calls,dma_padded_call_ratio,dma_small_call_ratio,dma_store_calls,dma_strided_call_ratio,dma_thin_shape_call_ratio,dma_total_calls,flush_cache_ms,hard_reject,invalidate_cache_ms,manifest_scheme,manifest_stage_count,pipeline_stage0_interval_ms,pipeline_total_latency_avg_ms,pipeline_total_latency_std_ms,poll_label,poll_sleep_ns,ps_pl_load_bw_gbps,ps_pl_load_bytes,ps_pl_store_bw_gbps,ps_pl_store_bytes,reject_reasons,runs,serial_vta_device_wait_ms,skip_first,stage0_achieved_gops,stage0_device,stage0_gops_est,stage0_ms,stage0_name,stage0_run_ms,stage0_static_ms_est,stage0_threads,stage1_achieved_gops,stage1_device,stage1_gops_est,stage1_ms,stage1_name,stage1_run_ms,stage1_static_ms_est,stage1_threads,stage2_achieved_gops,stage2_device,stage2_gops_est,stage2_ms,stage2_name,stage2_run_ms,stage2_static_ms_est,stage2_threads,stage_ms_summary,stage_runtime_threads,static_dma_avg_bytes_per_tile_est,static_dma_bytes_est,static_internal_boundary_bytes,static_rank_score,static_residual_live_bytes,static_score,static_stage_ms_json,static_tile_count_est,static_tile_spill_penalty,unit_assignment,vta_islands,vta_run_ms,stage3_achieved_gops,stage3_device,stage3_gops_est,stage3_ms,stage3_name,stage3_run_ms,stage3_static_ms_est,stage3_threads,stage4_achieved_gops,stage4_device,stage4_gops_est,stage4_ms,stage4_name,stage4_run_ms,stage4_static_ms_est,stage4_threads,stage5_achieved_gops,stage5_device,stage5_gops_est,stage5_ms,stage5_name,stage5_run_ms,stage5_static_ms_est,stage5_threads,build_failed_stage
islands_3_16,,islands_3_16,ok,default,True,prewarm,prewarmed,True,True,True,True,cat_equivalent,True,cat_equivalent,282,285,9.460994888681928,9.993357761923948,5.643616161117801,3,cpu/vta/cpu,"3,1,4",candidate_prior_file,ordered by --candidate-prior-file,0.5836344302144901,stage0_cpu,cpu,1.16422912,2.467254272,3.631483392,8.312213086355452,35.36389857536193,1.7813990962084434,265103360.0,1190.54,38.28125,38.28125,5.279541015625,9.5703125,38.28125,7834.023640661939,1.276595744680851,0.01619925078465121,1003520,184.10166933333335,5.431781274016621,203.41785925078466,,,,,,,,,,,,,,,,,,,,,"{""bottleneck_stage"": ""stage1_vta"", ""boundary_bytes"": 1003520, ""boundary_penalty_ms"": 0.6690133333333333, ""dma_bytes"": 5057024, ""dma_call_count_est"": 20, ""dma_fragmentation_penalty_ms"": 0.01619925078465121, ""imbalance_penalty_ms"": 18.63097733333334, ""pipeline_cycle_ms"": 184.10166933333335, ""score_ms"": 203.41785925078466, ""sram_risk_penalty_ms"": 0.0, ""sram_utilization_pct"": {""acc"": 9.5703125, ""inp"": 38.28125, ""out"": 38.28125, ""peak"": 38.28125, ""wgt"": 5.279541015625}, ""stages"": [{""compute_gops_est"": 0.700657664, ""compute_ops_est"": 700657664, ""cpu_raw_cost_est"": 2257430, ""cpu_tail_penalty"": 0, ""device"": ""cpu"", ""index"": 0, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 6.4, ""ms"": 0.06272, ""ops"": 401408}, {""bucket"": ""residual_3x3_conv"", ""gops"": 6.4, ""ms"": 72.25344, ""ops"": 462422016}, {""bucket"": ""stem_large_input_conv"", ""gops"": 6.4, ""ms"": 37.1616, ""ops"": 237834240}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 109.57775999999998, ""static_run_ms_est"": 109.47775999999999, ""static_set_input_ms_est"": 0.05, ""threads"": 3, ""unit_names"": [""stem"", ""layer1_block0_main_preadd"", ""layer1_block0_add_relu_tail""]}, {""compute_gops_est"": 2.467254272, ""compute_ops_est"": 2467254272, ""device"": ""vta"", ""index"": 1, ""name"": ""stage1_vta"", ""onchip_acc_util_pct"": 9.5703125, ""onchip_inp_util_pct"": 38.28125, ""onchip_out_util_pct"": 38.28125, ""onchip_wgt_util_pct"": 5.279541015625, ""proxy_cost_est"": 5557024, ""static_bridge_pack_ms_est"": 0.0, ""static_bridge_unpack_ms_est"": 0.0, ""static_compute_parts"": [{""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.035840000000000004, ""ops"": 401408, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 41.28768, ""ops"": 462422016, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""conv3x3_c_small"", ""gops"": 11.2, ""ms"": 0.017920000000000002, ""ops"": 200704, ""unit_name"": ""layer2_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 28.901376, ""ops"": 462422016, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""conv3x3_c_large"", ""gops"": 16.0, ""ms"": 0.006272000000000001, ""ops"": 100352, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""stride2_downsample"", ""gops"": 16.0, ""ms"": 21.676032000000003, ""ops"": 346816512, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""skip_proj"", ""gops"": 12.0, ""ms"": 1.0704213333333334, ""ops"": 12845056, ""unit_name"": ""layer4_block0_skip_proj""}], ""static_dma_bytes_est"": 5057024, ""static_dma_call_count_est"": 20, ""static_dma_parts"": [{""bucket"": ""large_contiguous_load_store"", ""bytes"": 620672, ""calls_est"": 2, ""dma_ms"": 0.41378133333333333, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer1_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 401408, ""calls_est"": 1, ""dma_ms"": 0.26760533333333336, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer1_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 657664, ""calls_est"": 2, ""dma_ms"": 0.4384426666666667, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer2_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 202880, ""calls_est"": 1, ""dma_ms"": 0.13525333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer2_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 375040, ""calls_est"": 2, ""dma_ms"": 0.2500266666666667, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer2_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 200704, ""calls_est"": 1, ""dma_ms"": 0.13380266666666668, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer2_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 522752, ""calls_est"": 2, ""dma_ms"": 0.34850133333333333, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer3_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 108800, ""calls_est"": 1, ""dma_ms"": 0.07253333333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer3_block0_skip_proj""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block0_add_relu_tail""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 445952, ""calls_est"": 2, ""dma_ms"": 0.29730133333333336, ""fragmentation_ms"": 0.02, ""unit_name"": ""layer3_block1_main_preadd""}, {""bucket"": ""large_contiguous_load_store"", ""bytes"": 100352, ""calls_est"": 1, ""dma_ms"": 0.06690133333333334, ""fragmentation_ms"": 0.01, ""unit_name"": ""layer3_block1_add_relu_tail""}, {""bucket"": ""padded_load"", ""bytes"": 1036288, ""calls_est"": 2, ""dma_ms"": 0.6908586666666666, ""fragmentation_ms"": 0.16, ""unit_name"": ""layer4_block0_main_preadd""}, {""bucket"": ""strided_load"", ""bytes"": 83456, ""calls_est"": 1, ""dma_ms"": 0.05563733333333334, ""fragmentation_ms"": 0.08, ""unit_name"": ""layer4_block0_skip_proj""}], ""static_ms_est"": 184.10166933333335, ""static_runner_submit_ms_est"": 0.05, ""static_sync_wait_ms_est"": 0.05, ""static_tile_count_est"": 20, ""static_tile_spill_penalty"": 0, ""static_vta_compute_ms_est"": 179.80032, ""static_vta_dma_ms_est"": 4.201349333333334, ""threads"": 1, ""tile_input_load_bytes_est"": 2082304, ""tile_output_store_bytes_est"": 1379840, ""tile_weight_load_bytes_est"": 1594880, ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail"", ""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj""]}, {""compute_gops_est"": 0.463571456, ""compute_ops_est"": 463571456, ""cpu_raw_cost_est"": 1941152, ""cpu_tail_penalty"": 755909, ""device"": ""cpu"", ""index"": 2, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 485288, ""static_compute_parts"": [{""bucket"": ""add_relu_tail_elementwise"", ""gops"": 8.0, ""ms"": 0.012544000000000001, ""ops"": 100352}, {""bucket"": ""head_pool_dense"", ""gops"": 8.0, ""ms"": 0.131136, ""ops"": 1049088}, {""bucket"": ""residual_3x3_conv"", ""gops"": 8.0, ""ms"": 57.802752, ""ops"": 462422016}], ""static_get_output_ms_est"": 0.05, ""static_ms_est"": 58.046431999999996, ""static_run_ms_est"": 57.946432, ""static_set_input_ms_est"": 0.05, ""threads"": 4, ""unit_names"": [""layer4_block0_add_relu_tail"", ""layer4_block1_main_preadd"", ""layer4_block1_add_relu_tail"", ""head""]}], ""unit_system"": {""dma_bytes"": ""B"", ""gops"": ""GOP/s"", ""ops"": ""OP"", ""ps_pl_bw"": ""decimal GB/s"", ""time"": ""ms""}}",0.6690133333333333,18.63097733333334,0.0,0.01619925078465121,0.9126712427371197,stage1_vta,,,,,,,,1,layer1_block1_main_preadd layer1_block1_add_relu_tail layer2_block0_main_preadd layer2_block0_skip_proj layer2_block0_add_relu_tail layer2_block1_main_preadd layer2_block1_add_relu_tail layer3_block0_main_preadd layer3_block0_skip_proj layer3_block0_add_relu_tail layer3_block1_main_preadd layer3_block1_add_relu_tail layer4_block0_main_preadd layer4_block0_skip_proj,vta/tutorials/frontend/report_out/native_stage_pipeline_searches/20260512_theory_build100_board/batch002/islands_3_16_threads_3_1_4_poll_poll_1us_default,2,140.06247288235295,31960.0,0.3877068557919622,0.28250591016548465,1880.0,0.5437352245862884,0.12529550827423167,33840.0,0.0,False,0.0,islands_3_16,3,99.88189405882353,514.0314965882353,8.877193188545194,poll_1us,1000,1.6161884187007576,240517120.0,0.16521067750768556,24586240.0,,20,1188.33,3,7.109292734364513,cpu,0.700657664,100.06646652941177,stage0_cpu,98.55518547058824,109.57775999999998,3,35.36389857536193,vta,2.467254272,72.813751,stage1_vta,69.76759835294118,184.10166933333335,1,11.168435349706968,cpu,0.463571456,41.66423135294118,stage2_cpu,41.50728741176471,58.046431999999996,4,"[{""achieved_gops"": 7.109292734364513, ""device"": ""cpu"", ""gops_est"": 0.700657664, ""index"": 0, ""ms"": 100.06646652941177, ""name"": ""stage0_cpu"", ""run_ms"": 98.55518547058824}, {""achieved_gops"": 35.36389857536193, ""device"": ""vta"", ""gops_est"": 2.467254272, ""index"": 1, ""ms"": 72.813751, ""name"": ""stage1_vta"", ""run_ms"": 69.76759835294118}, {""achieved_gops"": 11.168435349706968, ""device"": ""cpu"", ""gops_est"": 0.463571456, ""index"": 2, ""ms"": 41.66423135294118, ""name"": ""stage2_cpu"", ""run_ms"": 41.50728741176471}]","3,1,4",252851.2,5057024,1179136,203.41785925078466,702464,203417859,"[{""device"": ""cpu"", ""gops_est"": 0.700657664, ""ms_est"": 109.57775999999998, ""name"": ""stage0_cpu"", ""proxy_cost_est"": 752477, ""threads"": 3}, {""device"": ""vta"", ""gops_est"": 2.467254272, ""ms_est"": 184.10166933333335, ""name"": ""stage1_vta"", ""proxy_cost_est"": 5557024, ""threads"": 1}, {""device"": ""cpu"", ""gops_est"": 0.463571456, ""ms_est"": 58.046431999999996, ""name"": ""stage2_cpu"", ""proxy_cost_est"": 485288, ""threads"": 4}]",20,0,"[{""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""stem""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage0_cpu"", ""unit_name"": ""layer1_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer1_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer2_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block0_skip_proj""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block0_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block1_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer3_block1_add_relu_tail""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer4_block0_main_preadd""}, {""device"": ""vta"", ""stage"": ""stage1_vta"", ""unit_name"": ""layer4_block0_skip_proj""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer4_block0_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer4_block1_main_preadd""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""layer4_block1_add_relu_tail""}, {""device"": ""cpu"", ""stage"": ""stage2_cpu"", ""unit_name"": ""head""}]","[{""end_idx"": 16, ""end_unit"": ""layer4_block0_skip_proj"", ""start_idx"": 3, ""start_unit"": ""layer1_block1_main_preadd"", ""unit_names"": [""layer1_block1_main_preadd"", ""layer1_block1_add_relu_tail"", ""layer2_block0_main_preadd"", ""layer2_block0_skip_proj"", ""layer2_block0_add_relu_tail"", ""layer2_block1_main_preadd"", ""layer2_block1_add_relu_tail"", ""layer3_block0_main_preadd"", ""layer3_block0_skip_proj"", ""layer3_block0_add_relu_tail"", ""layer3_block1_main_preadd"", ""layer3_block1_add_relu_tail"", ""layer4_block0_main_preadd"", ""layer4_block0_skip_proj""]}]",69.76759835294118,,,,,,,,,,,,,,,,,,,,,,,,,
